zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Anna T,5,"Парк обустроен гораздо лучше, чем весь город в целом. Очень приятно прогуляться вечером и есть, чем развлечься в выходные. Везде чистота, много мест, где можно посидеть - и скамеек, и больших беседок. Постоянное веселое движение -мастерклассы для детей с рукоделием, социальные танцы для всех желающих, лодочки на пруду, велосипеды и гироскутеры. Сахарная вата - атрибут городских парков во все времена! ))) Люди, отвечающие за работу парка, большие молодцы!",Опубликовано 2 августа 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Annie B,5,"Парк находится в практически центре города, имеет несколько входов с двух улиц - Коммунистического проспекта и Комсомольской.
В парке большой выбор аттракционов: начиная для самых маленьких гостей парка и заканчивая для взрослых. Есть колесо обозрения, откуда открывается прекрасный вид на город.
В парке много кафе, в основном, шашлычных. По вечерам можно встретить заведения с живой музыкой и дискотеками.
Присутствует такое развлечение, как катание на лошадях и пони.
Есть детская железная дорога, работает только в летнее время, работники в основном - подростки.
На озере Верхнем можно наблюдать фонтаны, водные аттаракционы, покататься на лодках и катамаранах.
Неподалеку от озера располагаются теннисные корты, аллея здоровья, уводящая вглубь леса.
Из других достопримечательностей - памятник первому космонавту Гагарину, именно в его честь и назван парк. От памятник тянется аллея сакуры.
В парке также есть стадион для спортивных мероприятий. Еще около озера располагается в качестве памятника небольшая лодка, мини-корабль ""Санта-Мария"", сделанная руками местного умельца. Выглядит впечатляюще.
В целом, есть, чем заняться и что посмотреть.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ardhi R,5,"Этот парк изобилует большим местными жителями, и они провели карнавалы каждые выходные. маленькие кафе в изобилии, а также есть несколько мест, где можно поесть на озере.Есть зоопарк, но не было возможности его посетить",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,ArtEmelyanov,4,"Можно неплохо погулять с детьми и спрятаться от городской жары. Есть несколько новых интересных аттракционов. Чтобы перекусить, есть кафешки, но видимо выбор в них зависит от времени года, суток, дня недели и т.д. - мне не повезло )",Опубликовано 13 августа 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Asya S,4,"В парк лучше ходить в хорошую погоду. Аттракционов маловато, такие они, как сказать, провинциальные. Есть красивое озеро, видимо есть много подсветки, мы ходили днем, не видели. Железная дорога для детей, построенная РЖД, наверное, тоже представляет собой интерес, просто когда мы ходили, она не работала. В принципе, неплохо, но не обязательно к посещению",Опубликовано 16 октября 2018 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,BaldinaAnastasia,3,"В парке можно вдохнуть чистый воздух, прогуляться с коляской - это, пожалуй, лучшее место для таких прогулок, правда, там же и шум, от чего малютка вздрагивает, пугаясь шума то от аттракционов, то от играющих детей и подростков. Не везде можно проехать с коляской, гравий при входе в парк с южной стороны - почти непреодолим, лесная зона - тоже для колясок - не лучшее место...мамы, входите в парк с центрального входа, либо со стороны улицы Горького)",Опубликовано 27 апреля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Basiliya,4,"Прекрасный отдых и развлечения паркуются близко и к центру города и к горам на восток в город. Открывает отличный вид гор и леса в течение года. Уникальный для его юного железнодорожного, местного переулка растений (и дикий и гомогенный лес), который может быть найден больше нигде, но в Сахалинском регионе. Имеет 2 озера. Больший, оборудованный прокатной станцией лодки (за плату).Также имеет стадион и теннисный корт.Стоит перед 2 отелями и зоопарком.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Biggls,3,"Очень зеленый, но неухоженный, аттракционы старьё, цены высокие, уличные кафе однообразное мясо пиво, шансон. Детская железная дорога и озерко радуют.",Опубликовано 16 ноября 2013 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Biggls,3,"Парк оставляет двоякое впечатление: из позитива- природа, озеро, аттракционы, железная дорога для детей, кафе и т.д. из негатива - грязненько, всё время что то строят, дороговизна, качество товаров и сервиса.",Опубликовано 7 июня 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Borisov-Pravo.Ru,5,"Очень хороший парк, наверное один из лучших в России, с интересной экзотической японской частью. Садом камней, малой железной дорогой... Прекрасное место для прогулок, неспешных переговоров и разговоров.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Cheryl P,5,"нам очень понравился парк Гагарина, это был огромный и очень чистый отель, моей дочери понравилось там много поездок и хорошо для ее дружелюбных предупредительных людей. очень приятная атмосфера! свежий воздух и мы можем расслабиться � � � � � � � � � � � �",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Constantine M,2,"После двухлетнего отсутствия на острове я был неприятно удивлен состоянием городского парка. Парк запущен, полянки поросли бурьяном, Мост Влюбленных неподкрашен, грязный и ржавый, дорога к мосту представляет собой направление, отсыпанное смесью земли и гравия ( не представляю как туда невесты в свадебных платьях ходят), район танцплощадки тоже весь захерел. В единственном кафе, где играла музыка, какой-то полу-зек пел блатные песни, стадион угробили и превратили в квадродром, озеро осушили ( надеюсь, что после углубительных работ озеро будет восстановлено до прежнего состояния). В общем, на мой взгляд, парк утратил свое очарование и привлекательность.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dapoh,5,"Каждый день гулял.
Красиво цвела сакура
Отличная железная дорога и детский авто городок
Вечером приятная подсветка",Опубликовано 5 июня 2019 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dasha252013,4,"С удовольствием погуляли в заснеженном парке. Работало несколько аттракционов, пара катков. Погоняли на снегоходах - самое большое впечатление от Сахалина. К сожалению, не удалось прокатиться на детской жд дороге - все было засыпано снегом.",Опубликовано 21 апреля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,DaveandDaria,5,"Раньше мы приезжали сюда каждое лето на пиво и кебаб, но теперь нет напитков на открытом воздухе. Все равно отличное место, чтобы приехать летом, чтобы выйти из города.",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Davek200,4,Было хорошо найти засаженный деревьями парк так близко к городу. Я любил идти пути и есть много зимних занятий на выбор.,Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dee G,5,"Это прекрасное место, чтобы посетить зимой. Есть каток и место, чтобы остановиться на что-нибудь поесть и выпить. Они поддерживают 'счастливы Водной Церемонии' здесь зимой! 2014, это было-19, и они плавали в воде после того, как это было благословленным!",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Deemga,5,"Иногда качество льда как грунтовка, но в целом всё хорошо. Каток большой, есть где можно разогнаться.",Опубликовано 27 января 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Denis N,5,"Красивое и тихое место, чтобы укрыться от городского шума. Я считаю тут каждый для себя найдет что-то особенное)",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Denis s,5,"На мой взгляд если смотреть по Дальнему Востоку то это лучший парк. Качелей и каруселей предостаточно, как для детей так и для взрослых. Я могу часами там время проводить. Парк на месте не стоит обновляется. В Южно-Сахалинске я бываю не часто, и как он растет я замечаю. Цены приемлемые, но если идти с детьми, да и сами то тысяч 5 надо иметь.",Опубликовано 16 февраля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dewa43,5,"Не многие знают, что это самый большой парк на русском Дальнем Востоке был организован японскими колонизаторами южного Сахалина. И простирался он далеко за нынешнее водохранилище аж до Венского леса. Особенность Венского леса, что в тихую погоду при слабом ветре он гудит словно органная музыка. Если посмотреть на противоположные склоны сопки парка с дороги на ""Горный Воздух"" осенью, то в лесном массиве можно было различить иероглифы с именем японского императора. Которые выделяются другим цветом деревьев.",Опубликовано 10 июля 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dewa43,5,"Приятно было посетить парк спустя почти сорок лет с момента первого посещения.
Могу отметить приятные изменения, которые ""бросаются в глаза"" и видны невооруженным глазом.
Перечислять нет особой необходимости - категорически рекомендую посетить самостоятельно.
В подтверждение часть снимков с парка образца ноябрь-2017.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dimich I,2,"Посещаю этот парк с сыном 10 лет, периодически на выходных. Поскольку альтернативы этому парку в Южно-Сахалинске нет и в ближайшее время не предвидится, приходится ходить сюда. Беспокоит вопрос безопасности, охрана сплошь все выходцы из средней азии, к ним ничего плохого не имею, но их стиль работы (очень медлительный и не обязательный в своем большинстве) не внушает доверия, все они прячутся по углам или занимаются своими делами, впечатление что сидят в чайхане и приятно проводят время. Вход на стадион открыт всего один, хотя оборудовано их несколько, остальные все закрыты на ""амбарный"" замок, поскольку в выходные там довольно много детей, да и взрослых, проблемы с эвакуацией будут однозначно в случае необходимости.
Торговлю фаст фудом также осуществляют сомнительные конторы, у которых даже в большинстве своем нет платежных терминалов, принимают только наличные либо перевод по номеру телефона на карту ""сбера"". Готовят еду в ""собачьих будках"" или разогревают уже готовое, непонятно где и в каких условиях.
На пешеходных дорожках перемешано все, велосипедисты, роллеры, самокаты, мамаши с колясками, семьи с маленькими детьми, собаководы с питомцами, дорожки убитые и явно хотят ремонта.",Опубликовано 29 мая 2018 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dimitronon,5,"Парк Гагарина - обязательно, чтобы посмотреть, очень хорошее место, много баров, где можно выпить пиво и поесть мясо на гриле на выходных, можно увидеть много людей",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Dmitry K,4,"Из плюсов - наличие детской железной дороги, детских атракционов, хвойный лес, стадион - зимой каток, закусочные, картинг летом, озеро посреди парка где летом можно кататься на катамаранах. беговые дорожки для пробежек по лесу.",Опубликовано 18 января 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,DriveLife - Ivan Kiryukhin,5,"Постоянно с семьёй ходим в парк. Куча способов провести время и просто отдохнуть. Детская железная дорога, пруды с лодками и катамаранами, атракционы, кафешки, фонтаны, ночью красивая иллюминация. Всё чистенько, аккуратно. Обожаю это место!",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,ERMDMI,5,"В парке чисто, много аттракционов для детей, хороший асфальт, дочь катается на роликах. есть и кафе чтобы перекусить и детская железная дорога. Вот только с озером как то непонятно что в этом году происходит. Понравился картинг, неплохая трасса, не сильно заезженные автомобильчики.",Опубликовано 2 августа 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,ElenaBicheva,4,"Парк большой, понравился мостик для влюбленных и рядом красивые деревья в японском стиле, беседка, пруд, милое местечко. В глубине парка большие ели, деревья, тропинки. Много места для прогулок. В середине парка карусели, мы были глубокой осенью и мало что работало, было пустынно народу практически не было, но ходили дети на чем-то катались. Делать там особо нечего было, но прогуляться вполне интересно, посмотреть как достопримечательность города! Вход с двух сторон, с разных улиц, удобно если идешь мимо, зашел у зоопарка вышел на другой улице.",Опубликовано 19 февраля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Elena_Grif777,5,"Супер Парк👍🏻 Все очень понравилось. Особенно озеро и железная дорога 🚃 Чистый, зелёный парк. Каких мало в России.",Опубликовано 18 февраля 2017 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,EvgenSosnovskiy,5,"Вход свободный 24/7
Из достопримечательностей стоит отметить:
Алею Сакуры
Аллея тянется от центрального входа в парк до озера «Верхнее».
Детская железная дорога работающая только в летнее время.Длина пути детской железной дороги составляет 2 км, ширина колеи – 750 мм. Парк малой дороги насчитывает восемь пассажирских вагонов и два тепловоза.",Опубликовано 30 июня 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Evgeniy I,2,"Парк отдых в городе Южно-Сахалинск представляет собою лесополосу напичканную б/у китайскими аттракционами. В принципе всё убого, как и во всех провинциальных городках с населением 170 000 человек. Но местные жители рады и этому, так как других парков в городе нет.",Опубликовано 16 апреля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Evgeny S,4,парк понравился хорошо провели время работали много атракционов неплохо поели даже покатались на коньках нам понравилось,Опубликовано 28 января 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,FAN1503,4,"Сам парк подчёркивает историю и природу острова Сахалин. Чистые ухоженные, подстриженные кустарники и впервые в жизни я увидел цветы Царанки. Очень впечатлии.",Опубликовано 16 ноября 2012 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,FakiR777,5,"Хорошее, живописное место, где соседствует японский стиль( парковая зона, с прудом), и современный парк аттракционов. Рядом небольшой зоопарк, есть кафе, пьяных не заметно, красивые пейзажи.",Опубликовано 9 ноября 2013 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Galina T,4,"Парк в Южно-сахалинске очень хорошее место для отдыха не только с детьми, но и место, где человек любого возраста может отдохнуть, заняться физкультурой, спортом. Прекрасная дорожка здоровья, сегодня на ней появились уличные тренажеры, на которых можно позаниматься и в дождливую погоду. Волейбольная площадка, возможность покататься на велосипеде, скоро откроются после реконструкции прекрасные теннисные корты. Да может парку и не хватает лоска, но в этом и его прелесть. Спокойно можно совершать вечерние прогулки, т.к. парк хорошо освещен в темное время суток, есть охрана, что тоже не мало важно. Вообщем данное место можно смело рекомендовать как для активного отдыха, так и для спокойного семейного отдыха. Прекрасная природа, свежий воздух, большая территория.",Опубликовано 12 сентября 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Glyuk,5,"Что может быть лучше, чем прогулка по парку в одиночестве. Есть возможность подумать не отвлекаясь на посторонние звуки. Мне понравилось - рекомендую.",Опубликовано 17 сентября 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Gold_Cold_Cloud,5,"Парк великолепен! Большая зелёная территория, свежий воздух, масса красивых мест. Поражает его чистота и опрятность, несмотря на то, что урн не так много! Главное украшение парка - это, безусловно, Верхний пруд, по которому можно покататься на лодке. Также завораживает чистая горная речка, иногда возникают ощущение, что ты находишься где-то в горах, а не в городском парке. Очень много людей занимаются спортом: бегают, катаются на велосипедах, есть также теннисные корты, площадки с турниками и тренажёрами, замечательный верёвочный парк для детей и взрослых (БЕСПЛАТНЫЙ), действующая детская железная дорога, аттракционы, фудкорт. Также беседки с зоной бесплатного Wi-Fi. Парк совершенно иначе воспринимается вечером, когда включается всевозможная подсветка и иллюминация. Особо удивило и порадовало бережное отношение к японскому наследию, так например в 2000-х был отрестравриван японский памятный знак. Итог: парк завораживает и обязателен к посещению! Отдельная благодарность администрации парка за это чудесное место!",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Goulzina I,5,"Замечательный парк для прогулок с семьёй, да и для одиночки. Свежий воздух. Людей много, но очень спокойное место.",Опубликовано 4 апреля 2017 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,GrandPoohbaH,3,Хороший для нескольких пива хорошим летним днем / вечер,
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Hana-Liebe,3,"однако вид на озеро в дальнем конце парка может быть прекрасным, если не оборачиваться. есть картинг, лесная зона, множество ларьков и несколько ресторанов из которых до поздней ночи звучит шансон в исполнении местных умельцев.",Опубликовано 11 октября 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,ILYA D,5,"Парк за последний год очень поменялся!
На новый год это был без сомнения парк ни чем не уступающий столичному или заграничному!
Новый руководитель парка молодец. Почитайте про него, жил за границей имеет несколько образований. Так держать! Надеюсь таких вещей в южном будет все больше и больше, когда делают что действительно красивое а не пьедесталы ставят (пуркаева - ленина).",Опубликовано 17 июля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Igor61810,4,"Парк оставляет очень приятное впечатление. Жалко, что не работает детская железная дорога - на ремонте, обещают в следующем году запустить. Обязательно прокатимся!",Опубликовано 15 октября 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ilya T,5,"Парк во многом начал преображается. Огромный плюс, что есть доступ по WI FI в интернет в районе беседок и частично по территории парка. Можно сразу делиться фотографиями не отходя от красивых мест. Очень понравилось новое вечернее освещение. Особенно мост и зона центральной аллеи.",Опубликовано 1 ноября 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Inkira-2013,4,"Тихий парк, в окружении сопок на горизонте, в парке гуляют с собаками местные жители, в парке находится отель Гагарин. Парк небольшой, но приятный.",Опубликовано 9 декабря 2013 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Irina P,2,"Если честно, испортился парк! Парк находится в центре Южно-Сахалинска, рядом с гостиницами Гагарин и МегаПалас. В парке есть аттракционы, множество кафешек, озеро, стадион. Но в последнее время большого желания посещать парк нет, он становится грязным, неухоженным, с большим количеством пьяных посетителей.",Опубликовано 1 мая 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Irina T,5,"Была в этом парке и весной, и летом, и зимой, и всегда, ВСЕГДА там очень красиво, здорово, интересно, уютно! Парк всегда украшен в соответствии с сезоном. Достаточное количество лавочек, чтобы отдохнуть. Детская железная дорога, река, лесные тропы. Даже в пиковые часы там всегда есть возможность уединиться и отдохнуть.",Опубликовано 18 июля 2022 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ivan O,5,"Парк мне понравился. Месторасположение удобное. Можно прогуляться в тишине и поговорить. Конечно зимой своя красота парка, а летом своя. Приходилось бывать и летом и зимой и с уверенностью рекомендую , гостям Южно-Сахалинска посетить этот парк. А если будет летом то и прокатиться на детской железной дороге. Места на Сахалине красивые и этот парк не исключение.",Опубликовано 7 ноября 2013 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,IvanSPb1982,5,"Парк довольно большой и в нем много всего, на выбор. Даже картинговая трасса есть. Сами карты конечно очень сильно уставшие и замученные, но прокатиться можно. А детям так вообще хорошо. Много атракционов и красивых аллеек )))",Опубликовано 12 августа 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,JacobXI,5,"Поезд вокруг парка - отличное место, однако дойти только через Форреста или место проведения выставки в парке - все отличные способы провести несколько часов. Есть также так мест, где можно выпить или перекусить, которую мы не пользовались, однако казались очень подходящими в течение дней отличной погоды. Теперь есть также небольшие деревянные домики, в которых есть Wi-Fi в них накрыт. В совершить прогулку в парке",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Jason_FirN,5,"Приятный ухоженный парк, интересная действующая детская железная дорога, пара речек и прудов. Хорошее место для отдыха",Опубликовано 6 августа 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,John G,3,"Не плохой день для разнообразия, только если на прогулку, возможно, укусите, где можно поесть и небольшое количество пива. Будьте предупредительный леопардом, чтобы мочиться в лесу как очень простые туалеты и не многие вокруг",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,K_Malachite,4,"Достаточно живописный парк. Одно из главных украшений парка - Верхний пруд. Есть атракционы, кафе, можно просто погулять по дорожкам, полюбоваться природой и подышать чистым воздухом. При этом остается впечатление его неухоженности и недостаточной обустроенности.
PS Ошибка в данных о сайте парка. У вас представлен сайт не парка, а гостиницы ""Гагарин"". Правильный адрес сайта sakhalin-park.ru",Опубликовано 25 ноября 2013 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Kamil4a,5,"Прекрасный парк, где можно спокойно провести время. Свежий воздух, чудесный вид на горы и спокойствие. Это место отлично подойдет для прогулок как взрослым людям, так и с детьми.",Опубликовано 27 июля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Kir Sanchez,5,"Парк Гагарина - яркое место, полное настоящих контрастов. Здесь и горная река на фоне спокойных вод пруда, и деревянный колодец на фоне баннера об освоении космоса, и детская железная дорога на фоне недетских развлечений в виде полосы здоровья, пройти которую можно совершенно бесплатно. Особенно порадовал циферблат, показывающий мой стремительно убывающий вес (как потом оказалось, он показывал время до наступления летнего сезона). Если мне снова предложат отправиться в парк Гагарина, я не задумываясь скажу ""поехали""!",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Konstancio,5,"Парк популярный у местных жителей. Большое количество аттракционов. Понравилась карусель с цепочками, поднимающимися на высоту 35 метров.",Опубликовано 26 августа 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Kote_rider,5,"Очень хорошее место, где можно погулять, покататься на велосипеде, прокатиться на Детской железной дороге, посидеть у пруда и понаблюдать за течением воды в реках.
Крайне рекомендую посетить.",Опубликовано 27 февраля 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ksenia,4,"Очень большое и приятное место для пешей прогулки. Не хватает уютных маленьких кафе с горячими напитками и вкусными десертами , что бы прогулявшись можно Было бы присесть за чашечкой кофе и ещё раз насладиться свежим воздухом и видами парка",Опубликовано 30 июля 2021 г.
