zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,DriveLife - Ivan Kiryukhin,5,"Центральный музей Сахалинской области. Посетив его узнал и увидел много нового и интересного для себя. Здание музея ещё Японской постройки 1937 года в стиле Тейкан-Дзукури, единственное здание такого рода в РФ. Имеет 3 этажа, включая цокольный. Много разных залов на разные тематики и эпохи, музей хранит более 200000 предметов ...думаю любой найдёт для себя что-то интересное. На территории около музея также стоят экспонаты, имеется свой сад с редкими растениями, фонтан. Ежегодно музей посещают около 70000 человек. Обязателен к посещению. Цена более чем адекватная",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,FedorMygun,5,"Краеведческий музей очень замечательный, познавательный, работники отличные. Расположен в шаговой доступности. Территория маловата...",Опубликовано 11 февраля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,George19692013,5,"Считаю это главной архитектурной достопримечательностью Южно-Сахалинска. Ибо со времен короткого присутствию японцев на острове, пожалуй, ничего хорошо сохранившегося не осталось. Сам музей также интересен, много информации о коренных народах острова. Стоит того, чтобы посетить.",Опубликовано 2 ноября 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Igor-Angler,4,"Интересная и познавательная экспозизиция местной фауны, а также геологической структуры острова. Но, самое главное, зал каторжан! Жаль, что ""русская Австралия"" разместилась только в одной комнате. Уверен, архивам есть что рассказать об уникальном ""плавильном котле"" России...
P.S. Если вы вдруг увидели на фото своего предка, (а) не удивляйтесь и (б) сразу идите к местным историкам - они с удовольствием вам помогут.",Опубликовано 23 сентября 2019 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ildar G,4,Своеобразный но и необычный исторический музей японской жизни до военного времени. Советую посетить посмотреть на необычные вещи императора и народа.,Опубликовано 26 июля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ilikemyfamily,5,"Сплетение востока и запада, прошлого и настоящего. В изящной японской пагоде хранятся на трёх этажах уникальные, интереснейшие вещи, которые непременно расскажут Вам свою историю. Это и окаменевший древний моллюск, и вещица с корабля, и деталь одежды айна, эвенка... спасибо собирателям и хранителям тайн прошлого...",Опубликовано 3 мая 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ilya_Sergeevich,5,"Как то довелось мне с другом пойти туда! вход дешевый! Фотки делать можно! Снимать тоже) все просто! Но когда ты внутри! окунаешься головой во все экспонаты! уже не до камеры) куча всего! История Сахалина насыщенная разнообразием! Перечислять то что там рассказывают, убить день на это:) всем советую!",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,InkaSakhalinka,5,"Конечно же воспоминания детсва берут верх и мне нравятся далеко не все изменения, котрорые претерпел музей и территория вокруг него, но неизменно в каждый мой приезд сюда тянет как магнитом, хотя бы прогуляться по территории возле музея. Экспозиция тоже весьма интересна, особенно тем кто интересуется историей области",Опубликовано 13 января 2018 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Lonestarbc,4,"В здании, построенном во время японской оккупации, здание - один из немногих, который не снесли, когда Россия забрала город. Японская архитектура в небольшом саду. Очень мало находится на английском языке, но у нас был гид. Музей освещены естественную и культурную историю Острова и имеет много интересных выставок.Необходима остановка, чтобы понять, как эта развитая район",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Natalia K,5,"Для своего развития, всем советую посетить краеведческий музей.Особенно учащимся школ. Большая коллекция выставочного материала.",Опубликовано 20 октября 2018 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Nienke M,4,"Я действительно наслаждался этим музеем. Когда вы посещаете летом, вы можете пройти через сад, окружающие его. Очень красивое здание, и можно исследовать животных, которые живут на острове, а также часть истории.",Перевод: PROMT
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Svetlana Z,5,"Историческая достопримечательность, которую необходимо посетить.
Желательно в летний сезон, очень красиво на территории в период цветения роз. Вокруг музея имеются выставочные экспонаты.",Опубликовано 9 мая 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Tktyf2,5,"Целью посещения музея было познакомить детей с историей Родины. Везде, где бываем, стараемся посетить краеведческий музей и взять экскурсию. В этот раз сделали также. Экскурсовод Татьяна очень подробно (почти 2 часа) рассказывала и отвечала на вопросы. Даже мы, родители, узнали для себя много нового. Зимой не смогли осмотреть территорию. Говорят, она очень красивая.",Опубликовано 7 февраля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Valerson4ik_G,4,"Местный краеведческий музей, организованный в старом японском здании, времен японской оккупации острова. Много интересных экспонатов. Рекомендую для общего развития. Во дворе музея присутствует военная техника.",Опубликовано 26 апреля 2017 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Varyagreper,5,"Приехав в Южно-Сахалинск, надо обязательно посетить краеведческий музей- отличное здание, интересная экспозиция, позволяющая понять этот остров",Опубликовано 21 сентября 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,YuliaYM,5,"Замечательный музей. Понравилась как экспозиция внутри, так и снаружи. Очень интересно представлена информация о быте народов, ранее населявших остров, показаны не только экспонаты, но и продемонстрировано их использование.",Опубликовано 9 августа 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Zhanna P,3,"Уникальный оазис красоты и нашей истории острова,замечательное место где можно отдохнуть.полюбоваться природой,сделать памятные фотографии.Множество скамеечек.несколько фонтанов,пруд,цветущие розы и другие цветы всегда привлекают гостей и жителей города.Это излюбленное место молодоженов,красивые пары на свадебных машинах всегда останавливаются возле входа в музей.",Опубликовано 25 сентября 2017 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,drugay_eva,5,"Гуляли с сестрой вдвоём, экскурсию ждать не стали. Мне очень понравилось, много интересного. все залы обошли за 2 часа.",Опубликовано 7 июня 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,dv_100001,4,"Этот музей мы посетили в рамках культурной программы, которая, конечно, в пределах города достаточно ограничена. Красивое здание в японском стиле, внутри можно ознакомиться с экспозициями краеведческого плана - история, народности, флора и фауна и т.д.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,epopov,5,"Очень красивое здание и территория. Сад камней, растения, все по-японски. Внутрь не заходил, было закрыто. НО снаружи есть что посмотреть и есть куда заглянуть (например, карцер каторги Российской империи конца 19 века, я даже позавидовал тем, кто там сидел, это вам не сейчас)",Опубликовано 10 мая 2021 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,fess-11,4,"здание построено японскими архитекторами в период японской экспансии южного Сахалина. выглядит очень органично, обстановка внутреннего двора выдержана также в восточном стиле.стоит обязательно посетить при путешествии на остров. в самом музее проходят периодические выставки,музей обновлен, интересные стенды о корееных народах области и дальнего востока.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,mail4alina,5,"Музей радует разнообразными экспозициями и прекрасным парком с красочными розами. Внутри фотографировать нельзя, так что фото только снаружи. Здесь есть зал с чучелами животных, сахалинской каторгой, историей открытия острова, посвящённый русско-японской войне",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,max69Russia,5,"Стоит хотя бы снаружи посмотреть. Здание выполнено в японском стиле, впечатляет. Ну а если есть время, то и внутри много чего интересного можно посмотреть. Жаль, что, как рассказывали, япошки во время оккупации растащили все экспонаты. но постепенно наполняют...",Опубликовано 8 октября 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,petermax9,4,"Самое интересное - это здание, построенное в 1905 году японским правительством сразу после русско-японской войны, в которой Япония выиграла этот остров. это один из немногих оставшихся следов 40-летнего контроля над островом в Японии, который хорошо сохранился и расположен в приятном саду. Внутри - интересная выставка истории острова, в том числе его время как колония русских колоний, а также реконструкция жизни айнов, включая некоторые старые фотографии, рассказывающие о ритуале медведя. Конечно, у него есть ориентированный на Россию рассказ о истории острова, но есть интересные японские реликвии. Южно-Сахалинская подсветка.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,stranger_05,5,"Прекрасное место для прогулок. Красивое архитектурное сооружение и не менее красивая территория вокруг (очень ухоженная, много насаждений, роз, небольшой пруд). Излюбленное место отдыха и фотографирования в день свадьбы горожан.",Опубликовано 17 ноября 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,xia0na,5,"Во внутрь не заходила, прогулялась вокруг...Здание красивое - говорят, что раньше это был японский музей. Территория ухоженная, но вся в снегу....посоветовали приехать летом или осенью!",Опубликовано 2 апреля 2017 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Александра О,5,"Бывала в музее очень много раз - это великолепная парковая зона с фонтаном и экспозициями на территории, розы, которые цветут вовсю в теплое время года, и непосредственно сам дворец музей.
Волшебные экспозиции, всего очень много и интересно!
Мне, как Хабаровчанке, данный музей был интересен для зучения истории Сахалина, весьма впечатляет.
Рекомендую всем к посещению, как минимум на прогулку, а в идеале - за новыми знаниями о родной стране.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Алексей Ч,3,"для небольшого Южно-Курильска -весьма неплохой хотя и небольшой музей, если есть свободное время -стоит посетить. Расскажут немного по истории острова, про природу и фауну.",Опубликовано 8 ноября 2014 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ася П,3,"Многие экспонаты очень и очень старые. временные выставки бывают не плохие, но у работников какие то проблемы с правильным выставлением света на работы. приходится напрягаться, что бы что-то увидеть.
Охрана хамская.
Территория вокруг музея просто прекрасна! всегда хочется зайти и пройтись по дорожкам вокруг музея!",Опубликовано 6 июня 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Владимир И,4,"Музей расположен в центре города, в историческом здании на красивой территории. В музее очень познавательные и подробные экспозии",Опубликовано 14 февраля 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Геннадий К,5,Одно из самых достопримечательных мест Южно-Сахалинска. Здание японской постройки периода Карафуто. Таких зданий осталось очень мало. Замечательный сад и экспозиции. Кто хоть раз бывает на Сахалине обязательно бывает там...иначе Вы не видели Южный.,Опубликовано 2 сентября 2016 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ильдар Б,4,"кусочек истории .. хорошо сохранился дворец. чудесный парк, фонтан, пруд...хороший такой кусочек природной тишины..обязательно захожу в каждый приезд на сахалин",Опубликовано 5 марта 2020 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Карина Д,4,"самое здание и территория великолепны. летом много роз и так и хочется потрогать и понюхать. Внутри на первом этаже не очень приятно находится, воздух спертый и так пахнет какими то реактивами или это чучела так пахнут. Но до конца доходить не смогла по первому этажу. На втором этаже с удовольствием вспомнила какой развивающийся был Сахалин. Сколько заводов было, как праздновали праздники, не то что сейчас. Столько достижений.",Опубликовано 26 октября 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Олег В,5,"Проходил мимо и решил заглянуть, не пожалел. Что удивило, так это чучело медведя, я такого огромного еще не видел...",Опубликовано 29 декабря 2015 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Олеся,4,"Музей хороший ,но маленький. А так в целом все здорово. 3 этажа разных экспонатов. Детям понравится. Взрослым будет скучновато.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Ольга К,5,"Это отличное место для прогулок с детьми. В любое время года здесь красиво и интересно. Весной здесь по-особенному, цветет сакура, японский сад радует взгляд. Летом цветет обилие розовых кустов. К тому же в конце лета на территорию пруда выпустили настоящих японских карпов. Правда, в зимнее время они находятся в более теплом месте. Детям там настоящее приволье, много военных объектов, на которые можно беспрепятственно забираться: пушки, танки и прочее. На территорию сада вход свободный, закрывается сад около 17:00. Понедельник выходной.
Вход в музей платный, но сумма чисто символическая. В музее есть несколько новых экспозиций, но большинство экспонатов, особенно чучела животных и предметы советской атрибутики, родом еще из моего детства. Поэтому запах в музее соответствующий. Думаю, что одного раза для посещения самого музея будет достаточно, а вот садом можно наслаждаться бесконечно.",
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Саша Гуревич,4,"Хороший музей, чтобы узнать о Сахалине. Часть экспозиций была закрыта, в целом понравился.

Минус:
в гардеробе сам сдаёшь и забираешь одежду.
В Яндексе неправильно указан график работы, пн - выходной",Опубликовано 22 июня 2022 г.
Дальневосточный округ,Сахалинская область,Сахалин,Южно-Сахалинск,,Элизабет А,4,"Визитной карточке Сахалина давно пора озаботиться обеспечением посетителей аудиогидом - для русских, японских, и для прочих туристов - на английском хотя бы.
Экскурсоводов свободных в момент посещения тоже не оказалось.
Много интересных залов и экспонатов, но хотелось получить больше информации, чем написано на стендах.

Не смотря на дождь, с удовольствием погуляли по внутреннему дворику, рассматривая растения и уличные экспонаты.",Опубликовано 28 июля 2018 г.
