zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Alla,5,"Если решите ехать на машине, то советую приезжать пораньше, чтобы занять место на парковке,т.к. после открытия будет нереально сложно это сделать.
Машину оставляете на парковке и далее идете через кпп пешком. За кпп будет остановка, автобусы до океанариума ходят каждые 15 минут, проезд бесплатный. Можно конечно дойти и пешком до океанариума, но вопрос зачем? никаких невероятных видов по пути вы не встретите, пока будете идти точно проедет один автобус, ну и расстояние там приличное.
Мы билеты покупали на кассе. 1000 стоит без шоу с дельфинами, 1200 с шоу. К моменту открытия касс билетов на шоу уже не было. Примерно за неделю открывается продажа билетов электронно и все места были выкуплены онлайн. Как сказали нам в кассе - лето и начало осени самый сезон, поэтому билеты раскупают заранее, в другие периоды есть возможность купить и в день представления, но зная это, я бы не стала рисковать в другой раз. Шоу дельфинов идет два раза в день.
На входе также кпп, проверят сумки, карманы (если потребуется).
Вот и все,вы внутри.
Океанариум конечно великолепен. Что очень порадовало так это чистота и удобная навигация, не заблудитесь. Только зал осьминогов выглядит как обычная дверь, легко пройти мимо. Улыбнула автоматическая дорожка, которая очень и очень медленно везет тебя внутри аквариума в одном из залов.
На входе набирают группу для небольшой экскурсии, бесплатно. Советую ее послушать. Очень интересно.
Когда будете возле бассейна с пингвинами, поиграйте с ними, они очень веселые и отзывчивые ребята, особенно если руках будет что то хотя бы отдаленно напоминающее по форме рыбу.
Нерпы, морские котики, акулы - все порадовали, а вот квадратная рыба удивила. Тропический лес достоин особого внимания.
Есть сувенирный магазинчик на выходе. Цены довольно приемлемые.
Если останутся силы и время, то прогуляйтесь по территории за океанарумом, там довольно красиво и интересно.
Обратно также на автобусе до кпп, потом на парковку. И кстати, у водителей автобусов есть перерыв в обед на час, уточните время заранее на входе, чтобы не пришлось их ждать или идти пешком.",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Alla Bar,5,"Специально поехали на остров Русский, чтобы посетить Приморский Океанариум. Здорово, что ему отдана значительная территория, и даже вокруг самого здания можно увидеть много красивого и интересного. Бродили по океанариуму с обеда до самого закрытия и восхщались всему как дети!",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Alyona T,5,"Были в океанариуме в мае 2017 года вдвоем с мужем. Мы в восторге от посещения Приморского океанариума! Огромная коллекция морских и речных обитателей, потрясающие декорации, крутое оснащение, всё очень понравилось!!! Мы брали двойной билет, т.е. с посещением дельфинария. И там нам тоже всё понравилось! Прекрасная программа! Замечу, что мы были и в Москвариуме в Москве, и в Океанариуме в Питере, не сравнить! Приморский океанариум гораздо круче и интереснее!!! В следующую нашу поездку во Владивосток обязательно возьмём с собой детей, они должны это увидеть! ;)
Из минусов: в океанариуме не было места, где можно поесть. Вроде как там есть кафе, но во время нашей поездки оно не работало. Если бы там сделать хороший ресторан, это точно был бы еще один жирный плюс к этому классному месту!;)",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Anastasiia404,4,"В прошлом месяце посещала Сингапурский океанариум и, если честно, не особо хотелось идти в Приморский океанариум. Но. Я советую каждому сходить туда: и гостю, и жителю Владивостока. Мы на все потратили 4 часа (посещали вечером в пятницу). Огромный плюс в том, что очень мало народу и нет шума, как, к примеру в Сингапурском океанариуме.
2 - есть достаточно интересные экспозиции, мне очень понравился видеоряд о том, как зародилась планета Земля, понравились электронные макеты микроорганизмов и глубоководных обитателей, которые можно вертеть как хочется, но больше всего мне понравились морские котики. Они очень контактные и готовы общаться с вами.
3 - самый огромный аквариум, сделанный в точности как в Сингапуре, имеет пока очень мало обитателей, но все равно можно посидеть на мягких подушках и расслабиться.
Очень большой минус в том, что в самом Океанариуме и на прилегающей территории вообще нет шансов купить еду/воду. Мы чуть не умерли с жажды, забыв бутылку воды в машине. В здании океанариума кафе было, но оно не работает. Поставили бы хотя бы автоматы с водой или фонтанчики, как во всех цивилизованных странах.
обратите внимание - каждый понедельник Океанариум не работает.. По моему мнению это очень часто. хотя бы нужно сократить до одного дня в месяц.",Опубликовано 15 мая 2017 г.
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Andrei P,3,"Новый, просторный, интересно и красиво оформленный океанариум. Практически во всех залах есть интерактивные элементы, где можно что-то потрогать, покрутить, либо просто сенсорные экраны с большим количеством информации. Дополнительно проходят представления дельфинария, причем стоимость билета с посещением дельфинария увеличивается только на 100 рублей. На входе предлагаются бесплатные экскурсии. Денег за фотосъемку не требуют (в отличие от незаконного требования в Сочи). По ходу экспозиции имеются два кафе, цены несколько выше, чем в городе, но выбор разогреваемых блюд достаточно большой. Думаю, это лучший океанариум в России, его непременно нужно посетить, находясь в Приморском крае. Оценка должна была быть 5 баллов, если бы не кассир Абдрашитова Елена Александровна, продавшая мне билет в 10:57 19.10.2017. На терминале появилась сумма покупки, я ввел пин-код карты, но что-то не сработало, вновь появился запрос пин-кода, я его ввел и платеж прошел нормально. Вместо ""спасибо за покупку"" я был отчитан кассиром, что рано ввел пин-код (хотя проблем-то никаких и моих претензий это не вызвало). Мое спокойное замечание о неподходящем тоне сотрудника для общения с посетителем вызвало искреннее недоумение.",Опубликовано 23 октября 2017 г.
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Andrey D,5,"Далековато, но можно доехать на общественном транспорте. Два представления в день, билеты лучше брать с утра. Ехать надо туда на целый день. В хорошую погоду можно погулять вокруг океанариума. Пляжа нет. Еда и вода с собой",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Andrey V,5,"Приморский океанариум расположен на острове Русский. В отличие от аналогичных организаций в Токио, Сеуле и Пекине Приморский океанариум гораздо более познавательный, существенно больше информации. Минус - общепит. В момент посещения ресторан не работал, а еда к кафе низкого качества",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Andrey2162,4,Совершенно замечательное место для отдыха и прогулки. Интересно и детям и взрослым. Очень интересные экспозиции. Я сам из Благовещенска и мне было интересно посмотреть экспозицию по реке Амур. Выполнено все творчески и достаточно наглядно. Все информативно и увлекательно. Также понравились и другие экспозиции. Наконец то появился на Дальнем Востоке свой океанариум. Рекомендую всем для посещения. В следующую поездку во Владивосток обязательно посещу еще раз.,
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Anet_Syr,5,"Это место, которое обязательно нужно посетить во Владивостоке. Новый Океанариум поразил как своими масштабами внутри, так и территорией вокруг него. Очень красивый, яркий, современный, последовательные переходы не дают запутаться и что-то пропустить. Очень необычный тропический лес внутри. В период с 13.00-14.00 удалось попасть на кормление скатов и других рыб водолазами- завораживающее зрелище! После прогулки по Океанариуму можно прогуляться по территории вокруг, либо к маяку неподалеку. После мы взяли кофе с собой и сидели на крупных камнях прямо у моря...",Опубликовано 29 сентября 2016 г.
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Angelika G,4,"Посетили океанариум наобум. Приехали, автобусов что возят по территории надо было ждать, поэтому до касс пошли пешком 700 метров, по жаре. Виды ландшафта красивые, красочные, вокруг океанариума территория предназначена для прогулок. Билеты в кассе были в океанариум, но в дельфинарий закончились. Минус- нет сайта где можно купить билеты за несколько дней, запланировать, а не ехать рано утром к 9-30, чтобы вдруг билетов хватило. В холле Экскурсовод собирает желающих на экскурсию каждый час. Все интересно, красочно, но скучно рассказывает. Во многих аквариумах запотевшие стекла, но для детей интересно. Есть через определенные расстояния сидячие места. Многие экспонаты пока не открыты ( например батискаф). В целом красиво. Можно один раз посмотреть. Есть специальные экскурсии для людей с ограниченными возможностями на лифтах поднимают с этажа на этаж для просмотра экспонатов. Расписание автобусов по территории висит в холле где собирается экскурсия. Советуем заранее прийти и занять себе место, назад уставший до ворот 700 метров идти будет тяжко.",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Angelina A,4,"Прекрасное место, восхитительные виды, есть на что посмотреть!
Мы приехали в океанариум после 11, планировали остаться на дельфинов (15:00). Примерно за часа два мы все осмотрели, решили переждать в какой нибудь кафешке в самом океанариуме. В интернете мы прочитали, что они там есть.
Места для кафе, столики, Стулья и даже барыне стойки с заполненными холодильниками присутствуют в нескольких точках океанариума, но персонала и в принципе человека, которому бы можно было заплатить - нет. Напрашивается вопрос, зачем тогда заполнять помещения мебелью?
Мы были в выходной день, у сотрудников океанариума, которые должны были работать в кафе, тоже выходные в эти дни? Зачем тогда выставлять людям еду и напитки напоказ?! Самое что смешное, когда мы обратились на ресепшен с вопросом о кафе или хотя бы где взять воды, нам молча вручили бутылку воды😬 конечно, может мы не увидели, но объявлений, что на ресепшене можно получить бесплатно воду не было.
По итогу, до начала шоу дельфинов нам пришлось сидеть голодными и наблюдать за толпой таких же голодных людей, которые постоянно обновлялись возле заполненных холодильников)))",Опубликовано 11 мая 2017 г.
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Anna A,4,"Сегодня побывали в Океанариуме на острове Русский. К слову мы с мужем приехали с Москвы и нам было с чем сравнивать. Сразу что бросается в глаза, так это чистота на прилегающей территории и в самом здании, это не может не радовать глаз!) все было замечательно, проводят бесплатные экскурсии, куча мультимедийных установок. Все оборудование на высшем уровне. Так же зоны разрешены для фотосъёмок.
Единственное что нас огорчило, это то, что в океанариуме есть 2 заведения быстрого питания и ни одно из них не работало. Даже воды не где было купить. К слову мы были в выходной день, и было очень много людей с детьми, которые хотели кушать и пить. Хотелось бы, что бы такие мелочи не портили впечатление о месте)",
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,AnnaGA1643FK,1,"Перед поездкой в Приморский океанариум проверила сайт, на котором было написано, что понедельник выходной день, а среда - просветительский. Что такое просветительский день на сайте не уточнялось. Оказалось, что в этот день в океанариум пускают только школьников! Об этом не предупреждают ни на сайте, ни на входе на территорию (от которой до самого океанариума идти еще около километра). Кроме меня возле касс развернули еще много посетителей, включая посетителей с маленькими детьми. Безобразное отношение к информированию и к работе с посетителями.",Опубликовано 15 мая 2019 г.
Дальневосточный округ,Приморский край,Русский,Развлечения в Русском,Приморский Oкеанариум,Anoshin,5,"Посещали второй раз, стало лучше как с наполнением, так и с выступлением с дельфинами и т.д. Одно плохо, плохо организована доставка от шлагбаума до входа. Автобус ходит не равномерно и идти в холодную погоду неприятно и далеко.",Опубликовано 26 февраля 2020 г.
