zone,region,city,att_type,att_name,author,rating,comment,comment_date
Центральный округ,Москва,Развлечения в Москве,,,Igor Alexeev,5,"Хотя в Москве довелось жить гораздо дольше, чем находится на своём месте памятник Александру II, открытый в 2005 году в сквере у храма Христа Спасителя, вблизи и детально памятник удалось рассмотреть только сегодня... Ничего не скажешь: внушительно вблизи-то... Не знаю насколько верно в Москве выбрано место установки памятника, но то, что памятник Царю-Освободителю в Москве должен быть, пожалуй, бесспорно. Ведь, как и Пётр I Александр II родился в Москве (в отличие от Петра его место рождения известно точно - Николаевский дворец Московского кремля), как и все русские цари-императоры короновался в Успенском соборе Московского кремля... Настоящий москвич!",
Центральный округ,Москва,Развлечения в Москве,,,Marina,5,"Восстановлена историческая справедливость! ""Император Александр ll
Отменил в 1861 году Крепостное право в России и освободил миллионы крестьян от многовекового рабства.
Провёл военную и судебные реформы. Ввёл систему местного самоуправления: Городские думы и Земские управы.
Завершил многолетнюю кавказскую войну. Освободил славянские народы от Османского ига.
Погиб 1 Марта 1881 года в результате террористического акта""",
Центральный округ,Москва,Развлечения в Москве,,,N N,5,"Памятник великолепной работы,очень красивы львы охраняющие царя с тыла,просто великолепная работа,литье.все хотят сфотографироваться с ними..Перечислены все деяния царя-освободителя,читаешь и думаешь-ну и чем он помешал народовольцам?",Опубликовано 3 июля 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,NFR90,5,"Он расположен на главной площади с видом на великолепную церковь, всего в нескольких минутах ходьбы от станции метро Кропоткинская и через дорогу от нескольких престижных художественных галерей и музеев.
Я позволю фотографиям говорить сам за себя?",
Центральный округ,Москва,Развлечения в Москве,,,Nata005,5,"Если задуматься, у нас совсем немного памятников российским царям, не считая, конечно же, Петра I, и это наверное, не совсем справедливо - не такую маленькую роль они играли в истории страны! В данном случае уж точно это восстановление исторической справедливости - памятник царю, отменившему в России крепостное право!",Опубликовано 1 декабря 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,Natalia Gertsen,4,Памятник российскому императору. Александр II изображён в полный рост в военной форме и с царской мантией. Царь-освободитель смотрит на храм Христа Спасителя. Вошёл в русскую историю как проводник широкомасштабных реформ.,
Центральный округ,Москва,Развлечения в Москве,,,Nikita B,3,"Современный памятник царю-освободителю (ликвидировал крепостное право), царю-реформатору (ввел местное самоуправление, провел военную и судебную реформы) и царю-миротворцу (завершил многолетнюю Кавказскую войну и освободил славянские народы от османского ига) Александру II был установлен в 2005-м году в сквере напротив алтарной части храма Христа Спасителя. Памятник (автор А. Рукавишников) довольно масштабный - 6-ти метровый бронзовый Александр II в военной форме и царской мантии стоит на 3-х метровом мраморном постаменте. Вокруг памятника находится колоннада с фигурами лежащих львов. Место для этого памятника долго не находилось, а предлагаемые варианты по разным причинам отвергались. По-моему, нынешнее место в сквере рядом с улицей Волхонкой и Пречистенской набережной, с одной стороны, не слишком удачное для столь масштабного сооружения, а с другой - как-то теряется на фоне храма Христа Спасителя.
Примечательно, что столь заслуженный российский император, немало сделавший для страны, погиб в результате террористического акта 1 марта 1881-го года, а его сменил консерватор и контр-реформатор Александр III, заслуживший прозвище Миротворец за внешнеполитическое спокойствие.",
Центральный округ,Москва,Развлечения в Москве,,,Nikita B,3,"Я ничего не имею по сути против памятника Александру II Освободителю. Но…Первоначально памятник стоял на территории Кремля – был уничтожен при советской власти. Захотели восстановить – ОК. Где ставить? На территории Кремля нельзя, ограничения ЮНЕСКО на строительство на землях под его защитой. Где тогда? А давайте тогда поставим на месте памятника Александру III, тоже уничтоженному. Ну и храм Христа Спасителя рядом, 2 новодела как-то рядом уживутся. Памятник действительно выглядит громоздко и, ИМХО, не очень к месту. Может быть стоило создать что-то новое и более удачно расположить? Не знаю. И еще не знаю, памятник восстановлен детально или это просто современная «вариация на тему».",Опубликовано 14 декабря 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,OlgaAgureeva,4,"Красивый памятник, передает величие Александра II, мощь и благородство России его эпохи. Находится рядом с Храмом Христа Спасителя.",Опубликовано 31 октября 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,RayICue,3,"Мне очень понравилось снова изучать некоторые маленькие кусочки истории с нашим гидом, объясняющим историю Александра II. Не так много, чтобы сказать о самой статуе, на самом деле не впечатляет меня, как большинство других посетивших.",
Центральный округ,Москва,Развлечения в Москве,,,Serjeeck,5,"Памятник находится около восстановленного храма Христа спасителя. Царь стоит лицом с храму как бы рассматривая его. Грустный символизм, храм и царя уничтожили революционеры.",Опубликовано 29 ноября 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,TheShis,3,"Это - приличная статую, расположен в красивом парке, рядом с прекрасным храмом Христа Спасителя.",
Центральный округ,Москва,Развлечения в Москве,,,Tyrist_1,4,"Памятник почти новый, установлен в 2005, автор скульптор Рукавишников Александр.
Специально не пошла бы, гуляли недалеко. Не то чтобы не понравился. Для меня это скорее памятник человеку, а не правителю. Выглядит он так. Парадоксально, столько сделать для людей, и от них же получить благодарность в виде смерти.",Опубликовано 28 ноября 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,aleksdv,5,"Правильно, что теперь в Москве есть памятник этому великому царю. Расположен он напротив Храма Христа Спасителя. Жаль, конечно, что не на территории Кремля, но Храм тоже является особым символом Москвы.",Опубликовано 30 ноября 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,darovs,5,"Памятник Александру II Освободителю был установлен в парке около восстановленного Храма Христа Спасителя в 2005 году. Монумент сооружен скульптором Александром Рукавишниковым.
Император, главной заслугой которого считается отмена крепостного права в России, изображен в полный рост, он одет в военную форму.
Безусловно, торжественный и красивый монумент. Когда будете прогуливаться по Волхонке, или придете в Храм Христа Спасителя, не забудьте зайти и полюбоваться им. Здесь вообще очень красиво.",
Центральный округ,Москва,Развлечения в Москве,,,gentbrugg,4,"Мне не нравится этот памятник. Он большой - фигура около 6 футов в высоту - и смотрит на Собор Христа Спасителя, который в качестве памятника открылся Императором. Таким образом, олицетворяются прежние основные идеалы российской государственности - самодержавия и православия. Памятник является самодостаточным символическим и не имеет особых эстетических преимуществ. Его достоинство в другом отношении. Во-первых, говорится, что автор памятника изучил много материалов об этом почитаемом российском императоре, названном Освободителем, и достиг точно сходства и соответствия частей костюма. А во-вторых, памятник императору стоит на небольшой площади и логически завершает свою внешность.",
Центральный округ,Москва,Развлечения в Москве,,,jackmoore93,5,"Если вы хотите съесть обед в парке или устроить пикник, мы сидели рядом со статуей Alexandra идеальное.С видом на храм Христа Спасителя это особенное место зимой и выглядит летом.",Перевод: PROMT
Центральный округ,Москва,Развлечения в Москве,,,juli_shai,5,"После прогулок по Санкт-Петербургу и незабываемой экскурсии по Спасу на крови, при первой же возможности посетила памятник Александру II в Москве. Памятник расположен в красивом месте, на Волхонке, недалеко от Храма Христа Спасителя. Для понимания вклада в историю России на постаменте сделана надпись «Император Александр II. Отменил в 1861 году крепостное право и освободил миллионы крестьян от многовекового рабства. Провёл военную и судебную реформы. Ввёл систему местного самоуправления, городские думы и земские управы. Завершил многолетнюю Кавказскую войну. Освободил славянские народы от османского ига. Погиб 1 (13) марта 1881 года в результате террористического акта"". Торжественный монумент - достойная память царю-освободителю.",Опубликовано 28 октября 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,natalytilic,4,"Памятник Александру II находится возле Храма Христа Спасителя. Один из немногих памятников в Москве, который неплохо смотрится на территории Храма. Однако советую вам пройтись дальше по улице Остоженка или по Патриаршему мосту и выйти к Палатам Аверкия Кириллова на Берсеневской набережной. Вам понравится.",Опубликовано 14 декабря 2016 г.
Центральный округ,Москва,Развлечения в Москве,,,smolkin,2,"Памятник людям которые верят в царя, да это история, но кровавая, жестокая история. Не понимаю за чем нам эти памятники? Он и не мил, слишком помпезен и стоит в углу ямы, вырытой для фундамента храма.",Опубликовано 2 марта 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,the-best-2015,5,"Памятник находится не далеко от ст. метро Кропоткинская. На территории Храма Христа Спасителя. Не для, кого не секрет, что Пётр I, узаконил крепостное право, и всех жителей центральной России сделал рабами. Наш русский народ 200 лет был в рабстве. И именно Александр II, освободил нас от рабства. но не полностью, точку в этом вопросе поставил Пётр Аркадьевич Столыпин. Памятник находится в центре, в туристической зоне. Довольно таки хороший памятник, хорошему царю.
По соседству находится , музей Рерихов; Музей изобразительных искусств, АСПушкина; Храм Христа Спасителя; и патриарший мост с которого открывается вид на Кремль, Петра 1, Кондитерскую фабрику ""Красный ОКТЯБРЬ"", Большой каменный мост, Большой Дом на набережной.",Опубликовано 2 марта 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,yulia y,5,"Памятник, достойный Александра Второго. Статный, масштабный, и место великолепное - вокруг достаточно воздуха, небольшой сквер, усыпанный летом цветами. Очень приятный уголок Москвы",Опубликовано 10 декабря 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,Дарья,5,"Большому человеку - большой памятник. Памятник продуман до мелочей, начиная от места расположения до мелких деталей обмундирования. Очень впечатляет.",Опубликовано 30 сентября 2019 г.
Центральный округ,Москва,Развлечения в Москве,,,Игорь,5,"Восхитительный памятник рядом с храмом Христа Спасителя. Законченная и отточенная скульптурная композиция царю-освободителю. Однозначный успех скульптора Рукавишникова. Жаль место мало проходимое и информации мало о памятнике. Даже для меня он был неизвестен. Тем более приятно эстетическое приобретение. Особенно интересно смотрится в профиль , от выхода из станции метро ""Кропоткинская"".",Опубликовано 2 апреля 2017 г.
Центральный округ,Москва,Развлечения в Москве,,,Константин К,5,"Один из великих русских императоров, который незаслуженной забыт своим народом. Один из удачных памятников, который воздвигнут на стыке веков.Кажется, что Александр Второй внимательно смотрит на нас, и оценивает...Хорошее место, чтобы подумать о своем вкладе в эту жизнь, о своих поступках...",Опубликовано 20 февраля 2017 г.
Центральный округ,Москва,Развлечения в Москве,,,Любовь Б,5,"Памятник монументальный и изображает Александра II в поистине величественном и великолепном виде - мундир, мантия, ордена. В целом приятное впечатление.",Опубликовано 22 февраля 2016 г.
Центральный округ,Москва,Развлечения в Москве,,,Марина К,4,"То, что ЮНЕСКО не разрешило установить этот памятник в Кремле, и его поставили рядом с храмом Христа Спасителя, мне кажется, придало ему дополнительный смысл. Авторы изобразили Александра II в полный рост, со всеми императорскими регалиями, в военной форме, с орденами, с императорской мантией на плечах. Однако в его позе, взгляде нет ничего царственного, властного, наоборот - руки безвольно опущены, он как будто не решается сделать шаг вперед. Но по тому, с каким напряжением он всматривается в купола храма, становится понятно, что император стоит на церковной службе, смиренно, как простой смертный. Ему тоже нужна поддержка свыше, он в раздумьях и сомнениях.
Это не парадный помпезный монумент, здесь чувствуется и одиночество, и страдание, и поиск истины, этот памятник показывает, что государственная власть – это, прежде всего, тяжелый крест. Если бы его поставили в другом месте, такого впечатления, возможно, не было бы.",
Центральный округ,Москва,Развлечения в Москве,,,Сергей Oxie,5,"А ведь это ни много ни мало 7,7 миллиона квадратных километров (for info: площадь Европы без России - 10,5 миллионов квадратных километров). Император взял эти земли так, как и следует - жёстко, быстро, безапелляционно и без особого пиетета к недовольству наших многочисленных ""партнёров"". Невольно думаешь, что тем, кто планировал Крымскую операцию, было с кого брать пример.
Я был у памятника в декабре, в холодный будний день. Смотрел на него и думал, как же всё-таки История расставляет всё по своим местам. Кто-нибудь помнит сегодня имена тех, кто его убил? А тех, кто снёс его прежний памятник?
Кстати, об отмене в России ""рабства"". Крепостничество и рабство имеют такое же сходство, как канал и канализация. Нужно просто хорошенько ознакомиться с вопросом. По материалам ТЕХ лет.
И ещё. Крепостное право было отменено при Александре Втором, естественно, по всей Российской империи. В 1861 году. А вот в США, например, окончательная отмена рабства произошла в 1900-м, а вовсе не в 1865-м, как принято считать (его законодательно отменили на острове Гуам, являющимся территорией Соединённых Штатов), во Французской империи - в 1903-м (французский Судан), а в Британской и того в 1907-м (Кения, последняя английская колония, где это случилось). Такая вот демократия и права человека, с одной стороны, и ""страна рабов, страна господ"", с другой.",Опубликовано 13 декабря 2020 г.
Центральный округ,Москва,Развлечения в Москве,,,Татьяна С,5,"Как любитель истории и человек, уважающий императорскую семью, не могла не посетить этот памятник. Я очень благодарна, что памятник был воздвигнут, ведь Александр II многое сделал для России. Памятник находится недалеко от Храма Христа Спасителя.",Опубликовано 16 апреля 2015 г.
Центральный округ,Москва,Развлечения в Москве,,,ЭнтониС С,5,"Памятник величественный и установлен в очень подходящем месте, возле Храма Христу Спасителю. Очень символично Храм был построен в честь освобождения от нашествия Наполеона, и Памятник Александру Второму Освободителю от крепостного права. ПРи этом царе-реформаторе Россия преобразилась, было проведено много либеральных реформ. Что интересно, он был убит как раз, когда ехал подписывать Конституцию страны. Символично, не правда ли?",Опубликовано 8 декабря 2014 г.
Центральный округ,Москва,Развлечения в Москве,,,𝓝𝓪𝓽𝔂 ® 👑,4,"Памятник открыт в 2005 году недалеко о. Храма Христа Спасителя. Скульптор А. Рукавишников, архитектор И. Воскресенский.",
