zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Andrey_Shilimanov,5,"Шикарный вид с площади на закате, когда солнце, опускаясь освещает крыши домов на склонах сопок и канаты нового моста. Особенно красиво на фоне голубого неба!",Опубликовано 8 ноября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Brad R,4,"Ослы, которые окрашены так, вы можете снять с ними. Не переполненный днем, но ночью для шоу, упакованного.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Christina C,3,"Это городская площадь для фестивалей и ярмарки, люди смотрели и расслабляющиеся. Если ничего не происходило, есть две группы скульптур и Берлинской стены Fighters для советских палаток электричества в центральной площади, чтобы вам было компанией.Мы не сделали остался долго в тот день, просто сделал несколько фотографий.Счастливое место!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,DPAVoyager,5,"Ощущение грандиозности со временем исчезло, однако, добавилось чувство сопричастности с аграрным возрождением Приморья. В выходные посещаем Ярмарку - интересно, а главное полезно.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Daria F,4,"Площадь сама довольно маленькая, но впечатляющих размеров памятник на ней. Много туристов, мы с ребёнком прокормили голубей, рядом морвокзал и ждёт вокзал.
Странно, что совершенно нет пандусов для колясок нигде, и даже на центральной площади.",Опубликовано 23 июля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Ddd790,2,"Центральная площадь Владивостока - разочарование от в общем красивого города. Во время моего пребывания на ней зачем-то стояло 3 пустых сцены. В уголке подростки на скейтах прыгали по специально построенным деревянным горкам. Площадь маленькая, грязная, если подойти к перилам то вид на стройку-свалку.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Dewa43,5,"Первый раз довелось увидеть эту площадь сорок лет назад. Новая встреча произвела хорошее впечатление. Изменилась, похорошела, приукрасилась...
Появились и новые памятники, строится храм...",Опубликовано 23 августа 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Dmitriy_Anatolyevich,5,"главная площадь города, на которой проводят мероприятия и ярмарку выходного дня. расположена на пересечении улиц Светланской и Океанского проспекта",Опубликовано 21 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Dmitry K,3,"Площадь сама по-себе небольшая. На выходных на ней проходят еженедельные ярмарки. Памятники поставлены красноармейцам - защитникам России от интервентов. Если бы не они, этого города в составе России не было бы. В принципе посетить можно.",Опубликовано 19 сентября 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Dmitry Z,4,"Запоминающаяся площадь и интересные памятники, но неудобно с коляской спускаться к Корабельной набережной.",Опубликовано 31 марта 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Dzonik,5,"Своеобразная площадь с которой открывается вид на военные корабли, парусники и другие суда пришвартованные в море, а так вид на мост золотой рог и краевую администрацию.",Опубликовано 9 декабря 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Eduard S,4,Главная и центральная площадь города Владивостока. Символ города и излюбленное место отдыха горожан и туристов. Прекрасный вид на бухту золотой рог. Очень советую посетить в любое время года. С семьей или с друзьями,Опубликовано 29 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Ekaterina Z,4,"К посещению обязательна, так как является главной площадью города. Памятник и короткая набережная. От неё до карабельной набережной идут очень крутые ступеньки, что не особо удобно для путешественников с маленькими детьми. Слева от памятника идёт стройка церкви. Есть несколько лавочек, чтобы передохнуть",Опубликовано 18 апреля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Ekaterina1886,5,"Площадь Борцам за власть Советов самое центральное место в городе, где проводятся разнообразные культмассовые мероприятия. В осенний период здесь проходит сельско-хозяйственная ярмарка, где горожане могут купить любую продукцию по доступным ценам.",Опубликовано 21 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,EkaterinaVl,5,"На площадь попали 31 декабря 2013, на новогодний салют. Огненные цветы распускались прямо над головой и рассыпались на тысячи огоньков. Было очень красиво!!!!!",Опубликовано 6 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Eva J,5,"Мы были там во время майских праздников, поэтому там было полно местных жителей и туристов. С одной стороны находится строящийся собор, с другой - гигантский советский памятник. Была также сцена, подготовленная для продолжающихся концертов.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,EvgeniiZu,3,"Не впечатлила, зимой хотя бы ёлка стоит и ярмарка работает, а летом пустота, жарко и нечего делать там",Опубликовано 25 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Evgeny K,4,"Центральная площадь Владивостока по другому называется Площадь борцов за власть Советов, и разумеется, находится в центре Краевой столицы.
Рядом несколько одноимённых остановок общ. транспорта.
Венчает Площадь памятник Борцам за власть Советов.
Рядом - Белый Дом - Администрация края. Кинотеатр Уссури. ГУМ, кафе. Есть где оставить машину на парковке.
Здесь мы хорошо провели время.",Опубликовано 5 сентября 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Evgeny_1981,4,Площадь борцов за власть Советов на Дальнем Востоке может увлечь туриста минут так на 15. Кроме группы памятников и здания администрации ничего интересного для себя я тут не увидел,Опубликовано 26 июня 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Fiartem88,5,Площадь Борцам за власть Советов является визитной карточкой Владивостока!!! Иногда можно прогуляться по площади( в будни когда мало народа). А по выходным на площади ярмарка)))))( советую),Опубликовано 1 июля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,GorbunS,4,"Сама по себе площадь как площадь, ничего особенного. Рядом расположено здание краевой администрации, ж/д и морской вокзалы, привокзальная площадь с памятником Ленину и Почтамт. А на Центральной площади стоит памятник Борцам за власть Советов, а так же монумент Город воинской славы с интересными барельефами. На площади проводятся спортивные и культурные мероприятия, шествия, митинги, демонстрации, концерты. Бывают ярмарки. Назначают свидания и собирается молодежь.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,IGOR G,4,"В обычные дни, обычная площадь, вечером очень красиво и приятно посмотреть, прогуливаясь по Светланской. Здорово наверно в праздники!",Опубликовано 5 сентября 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Ingvard,4,"Удачное месторасположение площади в историческом центре с коротким, прямым выходом к железнодорожному и морскому вокзалам, двум набережным и другим достопримечательностям города.",Опубликовано 30 июня 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Ivar_10N,4,"Площадь сама по себе ничем не примечательна.
Продувается всеми ветрами.
Стоит посетить в дни народных праздников, ярмарок, фестивалей и музыкальных концертов.",Опубликовано 26 октября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Jac-and-Jek,3,"Как площадь, главная площадь, ничего особенного. Некоторые здания красивые, но вы не выберете прибытие во Владивосток только, чтобы посмотреть эту площадь. В нем есть мемориал советским борцам, памятнику города как «город военной славы», Владивостокская полу видима в углу, другом современном здании с другой стороны. Я думал, что наиболее интересной вещь здесь был Cinnabon!",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,KU90,4,"Central Plaza - большая площадь, откуда открывается вид на гавань. Много замечательных достопримечательностей находятся на площади. И вид на российский флот также впечатляют.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Karina_Kaluga,4,"Асфальт, да памятник. Церковь строят... К новому году украшают по тендеру (хуже некуда). И только в массовые городские праздники типа дня тигра, города и 9 мая здесь нсть чем заняться. Не ешьте пянсе! Я сама им 5 лет подряд раз в год травилась. В переходе открыли бесплатный туалет, но он жуткий, лучше дойти до Уссури. По выходным летом ярмарка, можно у бабулек закупиться. Голуби жирные и почти ручные, китацы любят с ними фотографироваться. От площади можно пройти по светланской, там здания красивые и прочее.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Kikacumaru,2,"Город Владивосток – очень необычный российский город. До сих пор не могу сформулировать что не так. Вроде бы город большой, богатый, известный, но…какой-то он несуразный. Такая же у него и центральная площадь. Вот как, например, располагаются Красная площадь в Москве? Или Пуэрто дель соль в Мадриде? Или Тяньаньмэнь в Пикине? Или даже Площадь Ленина в нашем Крыжопле? Везде всё чинно: торжественное место, архитектурно вычлененное из общего городского пространства. Чаще по периметру какие-то значительные административные, социально-значимые и культурные постройки. Попадая в такое место сразу понимаешь, что ты в сердце города. Во Владивостоке центральная площадь – это какой то асфальтированный пустырь, над которым нависают гроздья городских построек с окружающих ландшафтных возвышенностей. Доминантой площади является памятник Борцам за Власть Советов на Дальнем Востоке. Сам по себе он очень не дурён, но выситься он на фоне остановки общественного транспорта и череды обшарпанных зданий, на первых этажах которых расположилась ярмарка торговых точек малого бизнеса (продовольственные магазинчики, салоны связи, Иль де Ботэ и пр.) С другой стороны над площадью довлеет огроменный айсберг Дома Правительства. И что самое ужасное прямо под ним проходит ветка железной дороги (благо вокзал совсем недалече). Так же нелепо на этой площади смотрится «самая большая ёлка страны». Как лом в асфальте, пардон муа! Но с другой стороны – это же колорит нашей страны дальневосточной! Так что зачем я сужу так строго?! Лучше просто….созерцать!",Опубликовано 30 декабря 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Konstancio,5,"Самый центр города. На площади памятник борцам за освобождение города, рядом набережная и бухта. Вдоль улицы сохранились редкие старые особняки.",Опубликовано 16 сентября 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,KostjaChehov,5,"Данная площадь впечатляет масштабной композицией из трех скульптур, очень жаль, что при фотографировании на телефон, захватить всю композицию можно, но она будет очень мелкой.",Опубликовано 1 апреля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Kseniia B,4,"Центральная площадь - Место проведения всех городский мероприятий, включая парады, митинги и концерты. были там недавно на маслинице",Опубликовано 23 мая 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Kuzyaaa,5,"Во Владивостоке много интересных мест но центральная площадь на мой взгляд культовое место где встречаются пары, где толпами бродят туристы!",Опубликовано 18 ноября 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Lubov S,3,"На площади в основном собирается молодежь покататься на роликах. Заострить внимание особо не на чем, просто проходя мимо можно мельком посмотреть.",Опубликовано 13 ноября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Macrat O,4,"Еще одно отличное место, чтобы посетить. Это отличный вариант, чтобы прогуляться и взять в атмосфере. Русские очень почтительные к своим солдатам, которые дрались и поняли. Что-то еще многие из нас могли исправлять ошибки. Сам памятник - не более чем потрясающий и делает атмосферу еще более проблем. Много людей вокруг обменивания опытом, и они очень радушны для любого, и все, что нужно использовать их уважение. Также довольно большой главными событиями место во время основных случаев, таких как Дневное празднование Победы, где можно поймать марши, а также Канун Нового года, где у них есть живых представлений и концерты.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Margarita P,5,"Площадь Борцов революции - центр Владивостока, его визитная карточка, место, где Океанский проспект пересекается с улицей Светланской. Старинные дома перемежаются с современными, море, вид на морской вокзал, все это создает неповторимый, незабываемый колорит.",Опубликовано 9 декабря 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Marina M,4,"Площадь известна в первую очередь памятником красногвардейца, который возвышается над зданиями центральной улицы, помимо этого, на площади воздвигли собор, мемориальные столбы и камни, в общем, слишком много всего разномастного и отторгающего друг друга.",Опубликовано 26 февраля 2020 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,MishaBeliy,4,"Центральная площадь в основном используется для ярмарок и концертов, Честно говоря ничего сверхестесвенного - обычная площадь. Последний раз были на ней с ребенком на маслинице",Опубликовано 7 апреля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,NataliaMatienko,5,"Лагутенко, там проводит свои фестивали. Постарайтесь попасть в это время, точно будет на, что посмотреть!",Опубликовано 30 апреля 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Nelli S,3,"На вид ничего особенного. Стоит памятник Борцам за власть и все. Пройдешь мимо и не поймешь, что центральная площадь города.",Опубликовано 22 декабря 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Nika-03071984,3,"Ранее, до революции , в этом месте располагался Центральный городской сад. В середине 60-х он был снесен в связи с постройкой памятника Борцам за власть Советов к 50-летию Октябрьской революции. Сегодняшнее это название обусловленно, видимо, местоположением, но что- то осталось и от тех времен: на центральной площади в определенные дни проходят концерты, ярмарки, играют оркестры.",Опубликовано 2 июля 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Nina Y,5,"Прямо у площади останавливается автобус, на котором мы приехали из санатория ""Океанский"". Было воскресенье, и на площади было оживленно: проводились соревнования по уличному баскетболу. Памятники советского времени соседствуют с еще не установленными куполами церкви; открывается вид на порт и акваторию; рядом белеет дом правительства; перейдя через площадь, выйдите на железнодорожные платформы - кажется, вся жизнь города сконцентрирована в этом месте.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Nuraff,5,"Самое важное назначение площади лично для меня на текущий момент - рынок выходного дня, где можно купить все от рыбы до яиц.Скоро достроят храм и тогда площадь преобразится и обретет новое более глубокое значение.",Опубликовано 14 июня 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Oleg6510,2,"Когда-то просторную светлую площадь зажимают в тиски строений, церквей. Впечатление удручающее для тех, кто помнит эту площадь другой и до одетой в асфальт и после.",Опубликовано 12 сентября 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Olivka,4,"Визитная карточка города! Без этого вида не обходится не одна сводка новостей по телевидению! Зимой здесь устанавливают ледяные фигуры, деревянные горки. Многие концерты проходят на площади. Конечно же концерт группы мумий тролль!",Опубликовано 14 августа 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Olivka,4,"Место, которое ассоциируется с концертами лагутенко и которое всегда показывают в московских новостях, когда у нас опять что нибудь случилось. Здесь проходят концерты самодеятельности и дни города, новогодние ледовые выставки. В остальное время ничем не примечательная площадь. Кроме памятника",Опубликовано 27 мая 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Oljen,5,Конечно надо посетить. несколько раз в день мы с внучкой проходили это место.обязательно стоит посетить,
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Pavel_Chepurkov,1,"Обычно в городах центральная площадь является чем-то грандиозным, красивым, обустроенным местом. Во Владивостоке же центральную площадь выдает лишь расположение, пара памятников, толпы голубей и несколько фотографировавшихся туристов. В остальном же, это огромная парковка для транспорта глав Владивостока, Белый дом, постоянно катающиеся скейтеры и бмиксеры, копать от очередей автобусов, и грязь от огромной массы людей ждущих транспорт. Этажом ниже площади торговые лотки, а рядом затяжная стройка. Вид с площади на котельную и полуразложившиеся военные суда. Так же иногда на этой площади бывают сельские ярмарки, которые приносят с собой кучу мусора и грязи.",Опубликовано 26 марта 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Peter C,5,"Мы просто, оказалось, посетили Владивосток здесь в мае и способный разделить отличный момент от 9 мая День Победы. Кроме великого парада, имевшего место утром, были различные мероприятия, происходит в Центральной площади (как другие места) до выводы фейерверками ночью. Отель Grand парад, установить различные военные формирования, демонстрируя различные военные транспорт, а членами семьи / потомки, поднимающие большие портреты их еду Второй мировой войны. Это был прекрасный момент мне. Может быть парад, не такой большой размера, как тот, что в Москве, это более возможным и близко к достопримечательностям, как я. Действительно отличный!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Peter T,4,"Портовый город. Красота этого города не знает предела. Однако свернув нетуда, можно увидеть как дома погрязли в разбитых асфальтных дорогах. Погода жесть, а пол города заселено китайцами. )
В целом все хорошо. Можно там погулять.",Опубликовано 12 марта 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Petrovich55,5,"Особо яркого впечатления не получил но все равно понравилось, играла музыка, устанавливали столб на масленицу, дочь покаталась на машинках. Памятники довольно информативные, есть что посмотреть со всех ракурсов. Удивило здание библиотеки на площади, или это пивная библиотека? Вокруг много красивых зданий а вот мост невидно из за деревьев, да и строительные краны портят пейзаж.",Опубликовано 1 марта 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Piralex,4,"Большая и просторная центральная площадь. Она является одной из визитных карточек города Владивостока. Особых развлечений тут нет, но побывать стоит. Красивая ночная подсветка. Рядом много кафе и магазинов.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,SERGEY341354,4,"Обязательный к посещению туристический аттракцион. осматривается всеми. Ничем особым Вас не поразит, но зачем то Вы приехали во Владивосток? Почему бы и не за этим!",Опубликовано 17 октября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,SVB89825,3,"В целом, стандартная городская площадь, не особо отличающаяся от таковых других городов РФ. В центре площади Монумент Борцам за власть Советов на Дальнем Востоке. Если у Вас не так много времени на знакомство с городом, можно данный пункт исключить из культурной программы, лучше спуститесь на Набережную Цесаревича.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Sash0k,5,"Красивое историческое место, но как правильно замечено - не место там для ярмарок . Особая фишка этого места - голуби, не боятся,можно кормить с руки.",Опубликовано 3 ноября 2012 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Sergei K,2,"Площадь города разочаровывает. Во первых, покрытие самой центральной площади - асфальт, что само по себе отвратительно. Во вторых, за моду приняли организацию рынка. В итоге, грязь, мусор. Все это не совсем подходит для центра города.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,SergeiKSMksm,5,Площадь выходит к бухте Золотой Рог. Находится в центре Владивостока. На площади проходят всякие мероприятия. Недалеко находится подводная лодка С 56 музей.,Опубликовано 17 сентября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Sergey A,3,"Неплохое место для небольшой прогулки от одной набережной до другой, но в целом скучновато. Так же портит впечатление многолетнее строительство храма, и не особая чистота. А если вы попадёте летом, то на выходных можете лицезреть абсолютно дикое мероприятие, под названием сельскохозяйственная ярмарка, с кучей мусора и толпой непонятного народа.",Опубликовано 5 октября 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Sergey777,5,"Не только просто красивое место, но и самый центр общественной жизни Владивостока. Здесь часто проводятся разные, интересные мероприятия. Например, я попал на День молодежи, было очень здорово и зрелищно! Интересно было смотреть, как ребята отжимались на перекладинах, катались на великах на горках, рисовали граффити. Так что обязательно сходите. Спасибо ""Аэрофлоту"", благодаря которому по акции мне удалось недорого слетать туда. И там прожил почти полтора месяца! Это самые лучшие воспоминания в жизни. На площади установлен памятник борцам за советскую власть на Дальнем Востоке. И рядом много разных достопримечательностей.
К сожалению, здесь нет указания года раньше, чем 2015 г. На самом деле я слетал в июне 2011 года.",Опубликовано 27 февраля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,SshellW,3,"Площадь в городе Владивосток оставляет желать лучшего. Только по праздникам площадь наполняется жителями, в остальное время площадь пуста и не привлекает к себе ни чем. Нет ни лавочек, просто посидеть поболтать с подружкой, ни клумб с цветами, за исключением тех, которые огораживают площадь от трассы.",Опубликовано 6 августа 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Svetlana N,3,"К сожалению, в пятницу и субботу площадь изуродованна торговыми рядами. Для местных, конечно, удобно, перед туристами стыдно.",Опубликовано 7 мая 2019 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Центральная площадь Владивостока,Svetlana R,3,"Уважаемые гости нашего города, наша площадь это не достопримечательность. На самой площади делать нечего, вообще нечего. Но! С площади открывается потрясающий вид на историческую за тройку города Владивостока, с одной стороны это Океанский проспект, который со всех сторон украшают исторические здания, с другой стороны вид на бухту Золотой рог, с красивой панорамой наших сопок и если повезет парусного судна ""Паллада"" или ""Надежда"". Ну и конечно памятник на площади, который символ Владивостока. Ради фото стоит зайти.",Опубликовано 22 апреля 2015 г.
