zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Aledgan,4,"Музей будет интересен для любителей техники и в частности подводного флота СССР, данная подводная лодка первой в СССР совершила кругосветное путешествие.",Опубликовано 18 ноября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Aleksandr M,5,Сохраненные отсеки лодки в первозданном виде впечатляют. Преклоняюсь перед мужеством моряков подводников. Подумать о переживаниях людей под водой в боевых условиях - даже в мирное время жутковато.,Опубликовано 22 сентября 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Aleksandr S,5,"Посещение музея подводная лодка С-56 оставляет сильное впечатление. С детьми, особенно мальчиками, посещение обязательно. В мире таких музеев немного. В России аналогичные есть в Санкт-Петербурге, Москве и Калининграде. Вы за символическую плату попадаете внутрь боевой подводной лодки времен Второй Мировой войны и имеете возможность потрогать и пощупать механизмы, почувствовать, в каких условиях месяцами служили офицеры и матросы. С-56 была самой результативной советской подлодкой во Второй мировой войне по количеству пораженных целей противника. Почитайте, в какие сложнейшие ситуации неоднократно попадал экипаж, в интернете достаточно материала.",Опубликовано 27 апреля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alex G,5,"Очень интересное место, хороший музей, есть на что посмотреть и немного узнать в целом о буднях подводников и истории освоения морских глубин. Слава героям подводникам. Обязательно посетите этот музей, не пожалеете!
Всем приятного отдыха!",Опубликовано 1 февраля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alex_TTE,5,"Обязательно надо побывать, это такая же визитная карточка Владивостока, как маяк или мосты. Тем более это легендарная подводная лодка.",Опубликовано 7 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),AlexanderVDK2,5,"Прогуливаясь по корабельной набережной, или по пути от площади к набережной Цесаревича, можно заглянуть в этот комплекс. Внутри интересная экспозиция, а в самом конце - торпедный отсек. С самого детства помню, что это самое интересное место для меня было",Опубликовано 24 марта 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexander_Kudrin,5,"Эта необычная достопримечательность установлена на набережной залива Золотой Рог. Был уже вечер и мы не надеялись попасть внутрь, но нам повезло. Всего 100 рублей стоил билет (менее 3 USD). Ходили без экскурсии, но нам это было не нужно. Первая часть лодки похожа на любой музей, посвященный второй мировой войне - портреты подводников, парадные кители, награды, кортики, старые газеты, личные вещи и предметы быта. А вот вторая часть оказалась наиболее интересной - здесь находится отсек управления, капитанская рубка с перископом, кают компания и носовой торпедный отсек. Больше всего понравилось, что все можно не только увидеть, но и покрутить руками, протиснуться через узкие люки, ненамного ощутить, каково быть подводником. Понравились кровати моряков, висящие на цепях. Впечатлений масса! Можно сделать неплохие фотографии в интерьерах лодки. Однозначно стоит посетить!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexander_Kudrin,5,"Эта подводная лодка располагается прямо на набережной, пройти мимо неё, прогуливаюсь вдоль моря достаточно сложно. Лодка очень длинная, внутри расположен небольшой музей, который дает представление о том как живут и трудятся подводники. Внутри конечно очень тесно и большой группы здесь не походишь. Приходится нагибаться под каждой перегородкой, понимаешь как это тяжело. Сам музей довольно небольшой, представлены мундиры подводников, оружие времён второй мировой войны. Однозначно стоит хотя бы раз посетить.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexandra_Cherkasova,3,"Это место, которая хорошая полюбоваться снаружи, но это настоящая пустая трата времени, чтобы зайти внутрь. Никаких доступные туры, дешевые билеты, но все равно возможно, слишком дорого за такое качество. Слишком много информации, слишком запутанная, не видом на ничего нового. Возможно, если вы едете с гидом, это было бы захватывающим, или если вы не подводный старым. Для абсолютно необразованных туристов - ничего особенного.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexandre N,4,"Очень хорошо, что такое место есть, его просто не могло не быть.
Лодка может и должна стать местом притяжения для формирования центра истории города и флота.
Отсюда можно отправлять экскурсии по городу, фортам и т.д.",Опубликовано 7 июня 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexey A,3,"Если про подлодку, то можно заглянуть. А фамилии на мемориале интересны только родственникам. Место обязательно посещают молодожены. Обязательно в портфолио после Владика иметь фото с поддодкой на заднем фоне! Владик и подлодка неразделимы!",Опубликовано 26 сентября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alexey A,5,Ну я в технике военной не особо знаток но могу сказать одно очень красиво)) пофоткаться на фоне этой огромной лодки)))) у меня много памятных фото,Опубликовано 5 июня 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alina S,4,"очень интересное место. внутри много фотографий времен войны, медали и ордена. особенно интересно в отсеке где оставили все как было изначально",Опубликовано 26 мая 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Alla Bar,5,"Не могли пройти мимо мемориальной подводной лодки и заглянули в нутро субмарины. Интересно было осмотреть и потрогать сохранившиеся предметы обстановки, изучить исторические документы. И места внутри оказалось не так уж мало!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anastasia S,4,"Относительно достопримпчательностей Владивостока, эта - одна из самых интересных. Но вот подводная лодка в Калиниграде, например, мне понравилась намного больше. Она и на воде, и внутри все как было при функционировании. А эта внутри пустая какая-то, не очень интересная.",Опубликовано 2 октября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Andreus97,4,"Если вы приехали в город с детьми, то советую побывать на подводной лодке С-56. Внутри она разделена на две части. В начале вы сможете увидеть историю данной подводной лотки и дальневосточного флота в целом в фотографиях и экспонатах, а вот дальше уже будет интересно даже маленьким детям. Уйма всего: рычаги, вентели, перископ, торпеды, даже экспозиция матроса-радиста в рубке. Правда, многие интересные детали уже не поддаются воздействию. Может, в силу возраста и слоя краски, а может, это сделано специально, дабы туристы лишний раз не расшатывали старые конструкции. Минус балл за то, что из первой части лодки убрано много механизмов, которые были так интересны и взрослым, и детям.
Если есть желание и любовь к истории, можно почитать имена отважных солдат на огромном мемориале рядом с лодкой. И, конечно же, рядом расположен Вечный Огонь- символ нации героев. Обязательно посетите это место, если есть возможность.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),AndreyTakeda,5,"Жаль, что задняя часть отсеков вырезана, дабы обыватель смог понять устройство лодки, остались торпедный (нос), кают-компания (или жилой), мостик. Радист в своей кабинке оччень порадовал, вспомнились страшилки из луна-парков 80-х 90-х. Большинство подвижных частей не работают, хотя было бы хорошо, если бы перископ работал, дети очень расстроились. Плохо, что торговля сувенирами находится прямо внутри лодки. Старайтесь выбирать время, когда нет экскурсий, т.к. в дизельке и без того места мало, плюс вас будет нести поток туристов, не давая возможности всё разглядеть.",Опубликовано 18 июля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Andrey_Shilimanov,5,Интересный музей внутри настоящей подводной лодки! Рекомендую к посещению с детьми. Мальчишкам особенно интересно.,Опубликовано 8 ноября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anelushka,5,"Скромно, и со вкусом - память потомков о всех, кто погиб защищая Родину - мемориал вечного огня и стена с именами героев, сквер, и маленькая церковь",Опубликовано 17 октября 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anna K,5,"встречали гостей из Москвы, лодка была один из пунктиков, что можно показать во Владивостоке, гуляя по набережным! не поверите как радовались взрослые дяденьки, все осмотрели, потрогали, сами поделились информацией! не ожидали получить такой восторг от этой экскурсии, входной билет 100 рублей, экскурсовода нет, сами знакомились с экспозицией. не дорого, не долго, интересно. на выходе купили сувениры.",Опубликовано 31 августа 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anna L,5,"Сходите на подводную лодку, экскурсия займет немного времени, стоит не дорого, интересно почувствовать какого морякам там внутри, почитать об истории флота. Рекомендую, особенно если вы путешествуете с детьми",Опубликовано 4 апреля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anna V,3,"Сто рублей - дороговато для полупустой лодки. Все сравнивают с Калининградской - я тоже склоняюсь в ее сторону. Считаю, что для 3-5 минутного посещения дороговато, а дольше там нечего смотреть",Опубликовано 23 октября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Anton F,4,Очень интересный музей расположенный в корпусе настоящей подводной лодки! Больше всего понравились отсеки где сохранили настоящее оборудование и обстановку. Немного портят впечатление продавцы сувениров на выходе.,Опубликовано 29 июля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Antonsad,5,"всем, кто добрался до города - побывать. для понимания, как оно вабще - находиться внутри сравнительно небольшой железяки в глубинах океана, к примеру. и вобще для расширение кругозора.",Опубликовано 26 октября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Artem B,5,"Посещали данный музей не один раз. Как носитель архивной информации (документов, фотографий и истории подводного флота на ДВ) - очень богат. А как практический образец одной из лодок Победы - приносит непередаваемые ощущения! Доступен для посещения, находиться практически в центре. На мой взгляд, обязателен для посещения особенно с детьми.",Опубликовано 18 июня 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),ArtemBotov,4,"Подводная лодка как музей (прежде всего ВОВ), так как оригинальные внутренности лодки убрали, оставили только один отсек (с муляжами торпед). Я когда первый раз попал в лодку, был немного разочарован этим фактом. А снаружи лодка смотрится красиво, гости из сухопутных городов будут довольны получившимися фотографиями.",Опубликовано 27 мая 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Asantasasia,5,"настоящая подводная лодка, превращенная в музей.Часть экспозиции представляет собой зал с фотографиями посвященными истории подводного флота, вторая по сути является настоящей подводной лодкой с каютами, отсеками, перископом и различными приборами. Приятно радует отсутствие народа и тишина. Хотя я не очень люблю военные музеи, здесь какая то особая атмосфера, перенестись в совершенно другой мир",Опубликовано 14 октября 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Babich1960,5,"Внутри она почти полностью сохранилась и перелезая из отсека в отсек, видя узкие кровати, понимаешь какая нелегкая на ней была служба.",Опубликовано 12 июня 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Bonnie H,3,"Полный размер ниже, много экспонатов, и если вы читаете на русском языке, это чудо. К сожалению, нет никаких указателей ни на каком языке, но русском языке, наносящем визит без разговорник, трудно осознавать его качество.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),BorisStar,5,"Пешком шли от морского и ж-д вокзала с экскурсией довольно долго, про подводную лодку ничего не знал - не ожидал, что такое можно тут увидеть. Очень хорошо дополняет увиденное во Владивостоке - почему-то у жителей центральной России этот город с войной никак не ассоциируется.",Опубликовано 14 февраля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Brad R,4,"У моей группы не было российских спикеров, поэтому, я объяснил, чем несколько вещей были на основе моего предыдущего sub впечатления. Не платите, чтобы снять, никто не заботится.",Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),CHUSIKA,5,Идеальный музей для детишек- мальчиков. Сама будучи ребенком маму просила отвести меня туда. Можно все потрогать и покрутить...,Опубликовано 13 ноября 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),CIHTIK,4,"Хороший мемориал рядом с парком. Был около него ночью, впечатления остались еще те. Понимаешь всю мощь и грозу этого оружия.",Опубликовано 31 марта 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Cajunkaren,5,Отличный способ убить час. Проверьте перископ... Снимите через них (есть два - вперед и в кормовой части). Нам очень понравилось посещать sub!,Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Chong A,4,"Я никогда не был в подводной лодке раньше, и мне было любопытно посетить музей. Он не разочаровал, так как я узнал довольно много после посещения. качества бывший СССР и немного ностальгический было то, как мне показалось. Мемориал для солдат также немного перемещался. Войны никогда не нужно делать.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),D9Moroz,5,"Это было интересно. До сих пор не представляю как там плавали люди. Снаружи она кажется явно больше чем внутри.Экскурсии как таковой нам не проводили, но там и так все написано, расписано!",Опубликовано 6 августа 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),DEN A,5,"Всем советую побывать в этом музее. Лодка настоящая и этим все сказано!! Это единственная подводная лодка -музей!!!Там можно побывать в каюте капитана, посмотреть отсек матросов и много чего еще. Не помню, сколько стоит билет, но доступно.",Опубликовано 21 марта 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Dale W,4,Замечательное и восхитительно подводной жизни во Второй мировой войне. Расположенные вдоль стороны гавань и близко к другим достопримечательностям этого действительно замечательного города.,Перевод: PROMT
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Dannyy R,5,"Очень рекомендую всем любителям морской тематики и истории великой отечественной войны, да и в принципе всем, кому интересно как устроен быт моряков на военной подводной лодке в середине 20 века. Лодка абсолютно оригинальная и аутентичная - в носовой части сохранены полностью интерьеры торпедного отсека и центрального поста, откуда управлялась субмарина. Отсеки кормовой части перестроены в экспозиционные помещения - там уже нет дизелей и прочего оборудования, но есть масса артефактов, которые не оставят никого равнодушными к героям-подводникам и этой легендарной лодке, совершившей в 1942 году 153-суточный переход из Владивостока в Полярный на севере страны, в течение которого прошла Тихий океан, Атлантический океан и девять морей.",Опубликовано 31 июля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Мемориальная гвардейская краснознаменная подводная лодка С-56 (Mузей),Daria M,4,"В целом неплохо, но снаружи подлодка выглядит намного внушительнее, чем внутри. Внутри интересно, но, во-первых, мало, во-вторых, иногда можно нарваться на экскурсионную толпу китайцев или корейцев, и, в-третьих - довольно мало пояснений даже на русском языке, не говоря об остальных.
Зато, если Вы ограничены во времени, это - идеальный объект для посещения.
Но будьте осторожны - там довольно тесно, и между отсеками нужно переходит через достаточно узкие люки. Так что люди с ограниченными физическими возможностями посетит музей не смогут, по крайней мере, без посторонней помощи.",Опубликовано 11 марта 2018 г.
