zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Marina M,4,"Памятник поможет узнать кое что из истории. В целом ничем особенным не отличается. Но в этом месте много где можно прогуляться в том числе около набережной и находится достаточно близко к центру города! Скорее всего, все гости его увидят если пойдут на площадь!",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,MaxLalak,3,"Сейчас лучше в части того, что там уже редко тусуются толпы неформалов. Сам памятник не представляет собой нечто особенное, типичный для Камчатки монумент в виде столба с табличкой.",Опубликовано 10 ноября 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Nadya25-15,4,"Памятник основателю города расположен в центре города, недалеко от набережной. Очень красивое место для прогулок.",Опубликовано 7 ноября 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,O_Tepnin,5,"Памятник в центре города, но это только стела. От нее лучший вид на порт, хотя что там смотреть? :) Лучше сходить на Никольскую сопку и батарею Максутова. А так памятник датчанину, нашедшему успокоение на далеких Командорах",Опубликовано 10 июля 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,OcalaTraveler2011,2,"Мы были на берегу от круизного лайнера и в туре по Петропавловску. Среди других мест и памятников мы проехали мимо памятника Витусу Берингу, основателю города, в туристическом автобусе.",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,RedSkins41,4,Памятник великому исследователю Дальнего Востока. В экскурсии по историческому центру города обязательно посетите этот монумент. В течении 305 часов можно успеть посмтотреть всё. Незабудьте еще посетить и памятник Лаперуза в нескольких сотен метров отсюда.,Опубликовано 6 августа 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Resife2011,5,"Гостям полуострова будет интересно посмотреть на этот монумент, но желательно предварительно почитать историю освоения Камчатки либо осматривать достопримечательности Петропавловска-Камчатского с участием экскурсовода.",Опубликовано 27 ноября 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Serg K,5,"Интересно нас свела судьба! Приехали реставрировать памятник, который был изготовлен в нашем городе (Санкт-Петербург)! Нашли «капсулу времени» с записками от предыдущих реставраторов и школьников, заложенную в 2972 году (ровно 50 лет назад)!.",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Serg_did,3,Оказалось что памятник представляет из себя просто камень с надписью. Не сразу нашел. Ожидал большего. Расположен на набережной в самом центре города.,Опубликовано 6 октября 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,SergeiKSMksm,5,Витус Беринг великий мореплаватель он является основателем города Петропавловск Камчатский. Похоронен на Командор сих островах.,Опубликовано 18 сентября 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Sergey K,5,"В Петропавловске есть несколько памятников, посвященных великим мореплавателям, когда-либо посещавших этот город. В этом ряду, безусловно, первый - памятник Витусу Берингу, который является самым старым памятником, установленным на Камчатке. Витус Беринг - основатель Петропавловска-Камчатского.

Памятник был изготовлен в Санкт-Петербурге на пожертвования морских офицеров и впервые был упомянут в 1827 году. Он находится на постаменте и представляет собой двухметровую металлическую колону, на конце которой находится капитель. Также, памятник украшен цветками лотоса.

Памятник размещен в небольшом зеленом сквере, к нему ведет лестница. После своей установки памятник несколько раз менял место своего нахождения. На улице Ленинской памятник находится с 1945 года.",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Sergey S,4,"Простой памятник в виде двухметровой колонны на улице Ленинской, был установлен в разных местах, неоднократно переносился, но смотрится не очень выигрышно, видимо, подходящее место так и не найдено",Опубликовано 23 мая 2017 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Tanya B,3,"Был в Петропавловске-Камчатском в феврале 2016г. Памятник великому человеку, но выглядит очень скромно. Я считаю, если мы приехали в город,то мы должны узнать его историю и посмотреть достопримечательности.",Опубликовано 27 февраля 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,aller0d,5,"Вообще, ан Камчатке пафоса нет нигде. Памятники все очень скромные - не Царское село. Зато личности там не менее масштабные и важные для истории страны.",Опубликовано 22 июня 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,choop23,4,"Находиться в центре города, у кинотеатра ""Октябрьский"". Не впечатляет своей архитектурной мыслью и монументальностью - но тем не менее это значимый и старейший памятник Камчатки, установленный и отлитый на деньги морских офицеров основателю Петропавловска. Хорошо, что хоть недавно его отреставрировали - а то уж совсем печально выглядел.",Опубликовано 25 июля 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,longbeduin,4,Памятник основателю города и человеку открывшему Камчатку весьма лаконичен. Само место красивое и располагает к прогулкам,Опубликовано 29 марта 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,nina n,4,"В память о подвиге беринговцев, совершенном ценою ужасных потерь и перед лицом неописуемых трудностей, в центре Петропавловск-Камчатского был установлен памятник. Это памятник В. Й. Берингу, мореплавателю, капитан-командору русского флота, первопроходцу северо-восточных вод Тихого океана.",Опубликовано 25 мая 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,oleg218,5,находиться в Камчатский Областной Краеведческий Музей. и еще есть многое виды о культуры истории. Интересно.,
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,pss1952,5,"Памятник установлен на Советской улице, здесь же мемориальная доска русско-американской дружбы. Беринг много сделал для Камчатки, но похоронен на Командорах.",Опубликовано 25 августа 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,psvphoto_mail_ru,4,"Памятник, как памятник, но в историческом центре, где приятно погулять и много чего посмотреть. Возникает вопрос, где поесть. В одну сторону ресторан Корея-Хаус, в другую Бистро. И там, и там достаточно вкусно, быстро и не дорого.",Опубликовано 22 сентября 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,tibet123,5,"Памятник культурного наследия федерального значения. Памятник стоит на массивном основании из тесанного камня, к котрому прикрепленна табличка: основателю Петропавловска в 1740 г. мореплавателю Берингу. Памятник лаконичный и отражает дух времени первооткрывателей.",Опубликовано 25 сентября 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Александр В,4,"Добрая память человеку сделавшего для России великий вклад! Посетили мемориал на острове Беринга. В этом году 275 лет открытие острова Беринга!
Посещение рекомендуем с краеведческим музеем.",Опубликовано 22 августа 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Александр М,3,"Ничего необычного. Для любителей исторических мест. Посетить, сфотографировать, поставить галочку. Одно из посещаемых мест туристов в том числе иностранных.",Опубликовано 9 октября 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Анатолий К,5,"Добрый день! Я думаю многие со мной согласятся, что посещение памятников-это само по себе дело ""Отличное"". А посетить памятник такому человеку как Витус Беринг, находясь на Камчатке, я думаю, это даже не обсуждается, друзья сходите, сходите с детьми, с родителями и друзьями! Летом там очень красиво!! Именем этого ВЕЛИКОГО человека, на Камчатке, называют, университеты, улицы и корабли (я на одном работал в свое время и он считался флагманом по всем показателям в нашей фирме!!!)",Опубликовано 17 июля 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Мария А,5,Памятник великому морскому офицеру Витусу Ионассену Берингу. Памятник привезен из Петербурга. Настоящая могила расположена на Командорских островах на острове Беринга.,
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Наиль С,5,"История нашего города Петропавловска-Камчатского началась в октябре 1740 года с прибытием сюда Второй Камчатской Экспедиции, которую возглавил известный Витус Йонассен Беринг. Именно Беринг и становится впоследствии основателем города, а памятник, заложенный ему, является самым старым монументом во всем Дальневосточном регионе России. Памятник великому командору по инициативе начальника Камчатки П.И. Рикорда на собственные пожертвования изготовили в Петербурге и установили на территории Петропавловска-Камчатского в 1826 году офицеры флота в знак признательности и уважения великому мореплавателю, и основателю Петропавловска.
В дальнейшем памятник переносили 4 раза. И сейчас он расположен и стоит на улице Советской. Памятник представляет собой литую чугунную колонну, напоминающую пушечный ствол, а на гранях постамента - венки с факелами символ мужества и отваги. На чугунной плите надпись « Основателю Петропавловска в 1740г. Мореплавателю Берингу». Может быть и скромно и лаконично, но мы храним и чтим память великого человека, который так много сделал для нашей Камчатки! А всего лишь в нескольких метрах от памятника находится и пушка, история которой также связана с Витусом Берингом. Дело в том, что раньше она располагалась на пакетботе «Святой Апостол Пётр», а именно на этом корабле великий капитан отправился к американским берегам. Такое вот историческое место. И находясь радом с памятником, всматриваясь в Авачинскую бухту за воротами которой простирается необъятный Тихий океан, невольно хочется воскликнуть - « Виват Командору! Виват Флоту российскому! Виват России!»
Всем путешественникам и гостям нашего города рекомендую побывать здесь, и отдать дань памяти мужеству и отваге наших мореплавателей, бесстрашных моряков и конечно капитану – командору Витусу Берингу!",Опубликовано 21 декабря 2017 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Наталья,5,"Хорошо сохранившийся памятник, один из довольно многочисленных монументов в честь исторических деятелей в городе. Знак благодарности жителей края основателю города. Посмотреть надо обязательно.",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Оксана В,5,"Один из старейших памятников на Камчатке. Деньги на памятник основателю города Петропавловск-Камчатский собирали, как говорится, всем миром. Изготовлен памятник был в Санкт-Петербурге в начале 19 века.
Расположен памятник в центре города с видом на бухту, откуда Витус Беринг и начал своё путешествие к берегам Америки.",Опубликовано 21 сентября 2014 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Олег П П,4,"Памятник построенный на средства моряков и изготовлен в Санкт-Петербурге. На мой взгляд довольно простой - стела пару метров высотой. Но когда понимаешь, какому великому человеку и открывателю земель Русских он установлен - отношение меняется. Возможно надо бы построить более значимый памятник, по сути, основателю города, а возможно, что такой не большой более подходит. Роднее, что ли!!",
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Олисия М,4,"Гуляя по центру города, обязательно наткнетесь на этот памятник. Ничего особенного в нем нет. Просто ознакомиться для информации.",Опубликовано 3 сентября 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,Рашит Х,5,памятник основателю нашего города Витусу Берингу расположен в исторической части города.Красивый вид скамейки для отдыха,Опубликовано 11 февраля 2016 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,михаил ш,5,"Пока не подойдёшь к памятнику не поймёшь,что это памятник Витусу Берингу.Колонна а сверху шар.Только табличка расскажет в честь кого установлен памятник.",Опубликовано 4 мая 2015 г.
Дальневосточный округ,Камчатский край,Петропавловск-Камчатский,Развлечения в Петропавловске-Камчатском,Памятник Витусу Берингу,надежда о,4,"Памятник конечно нужный, Беренг открыл Камчатку во всяком случае официально это так. И место вроде не плохое, вид с него тоже симпатичный, но на самом деле смотреть не на что, тем более если рядом нет интересного экскурсовода.",Опубликовано 8 марта 2016 г.
