zone,region,city,att_type,att_name,author,rating,comment,comment_date
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Irinalib,4,"На небольшой площади (3 небольшие комнаты) расположились речные обитатели нашего величавого Амура. Это, конечно, не все 180 разновидностей рыб, но многие из них. В аквариумах - даже камбала, заходящая в лиман и пресноводный краб, ну и, конечно же, наши знаменитые калуга и осетр. И жуткая минога и суетливые вьюны и черная плеть, и радужная форель, хариус, кожистые черепахи - за всеми ними очень интересно наблюдать. Особенно, у думаю, будет интересен поход туда с детьми. Мне, как коренной дальневосточнице, тоже было любопытен и полезен этот поход: познакомиться с обитателями Амура не в гастрономическом аспекте. Хорошо, конечно, здесь побывать небольшой компанией, тогда, наверное, можно рассчитывать на небольшую экскурсию. Но даже мне, одиночке, смотритель музея уделил внимание, был приветлив, пояснял и отвечал н вопросы. Да и понаблюдать за рыбами - это и удовольствие и приносящее умиротворение действо.Я всем горожанам советую посетить этот музей, чтобы лучше узнать свой край, его обитателей и поддерживать такие учреждения, которые пропагандируют колорит и уникальность нашей природы. Приходите, не пожалеете! Билет для нельготных, как я, категорий 260 р.",Опубликовано 22 мая 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Irinna2015,5,Стоит сходить посмотреть на рыбок ; узнаете много нового и интересного о наших замечательных рыбах ; деткам тоже очень понравится это место !!!,Опубликовано 29 апреля 2018 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Maryelloow,5,"В музее ""Рыбы Амура"" живут 90 из 125 рыб, обитающих в Амуре. В музее несколько залов с аквариумами. Если просто ходить смотреть самому, то это, наверное, не так интересно, но мне, как и другим побывавшим, о рыбах рассказывал замечательный мужчина. Причем я сначала хотела взять экскурсию, но сами работники сказали, что бесплатно рассказ будет лучше :) Вот этот мужчина - фанат рыб в хорошем смысле слова, знает много интересных историй, фактов и пр., экскурсия прошла в форме живого общения, к каждому посетителю у него свой подход. Вот за это совершенно не жалко заплатить 250 рублей, тем более, музей нуждается в помощи - он в нелегком положении. А рыб в открытой емкости в последнем зале можно гладить :)",Опубликовано 5 мая 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Morozov_Vyacheslav,5,"Довольно интересное место, где работают настоящие профессионалы. Мужчина экскурсовод, не только может рассказать все об экспозиции, но при этом делает это с легким юмором и любовью к своему делу. Очень приятно, что такие музеи, в которые по настоящему приятно ходить есть в Хабаровске, в то же время жаль, что в связи с тяжелыми временами музей находится на грани закрытия.",Опубликовано 15 сентября 2014 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Natalia Musaeva,5,"В первый раз попала в такой музей! Это просто удивительная экскурсия, только в подобных местах можно увидеть все многообразие обитателей водоемов. Вряд ли в естественной среде можно так близко и подробно рассмотреть рыб.",Опубликовано 13 сентября 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Nikolai24,5,"очень позновательно для всех возрастов, много редких иамурских рыб, и различной речной живности, будет всем интересно",Опубликовано 3 апреля 2014 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Nikolai58,5,"Это одна из жемчужин Хабаровска. Единственное заведение подобного рода на территории Сибири, Дальнего Востока и Китая.",Опубликовано 18 января 2017 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Oleg6510,3,"Название и рекламные буклеты обещают нечто объемное, интересное. Но на деле оказалось, что площадь экспозиции весьма скромная. И похоже на обычную аквариумную. Нет, на мой взгляд, какой-то изюминки, идеи. И цена за несколько шагов по комнатам показалась высоковатой.",Опубликовано 29 апреля 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Olga0112,4,"Нашла информацию об этом музее рыб Амура в интернете на каком-то сайте о достопримечательностях Хабаровска. Заинтересовало прежде всего название. Будучи в Хабаровске проездом удалось побывать в этом месте. Входной билет не самый дешевый, 260 руб. за взрослого. По площади музей не очень большой, но очень насыщенный по представленным экземплярам рыб. Впервые там увидела живую калугу. Познавательно!",Опубликовано 5 июня 2014 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,SANVkhv,4,"Живем рядом, но за столько лет ни разу там не были. В какой то момент стало стыдно и мы наконец то посетили. Там такой замечательный дядечка который абсолютно бесплатно будет ходить с вами и рассказывать все что он знает. А знает он про этих рыбок очень много. Билет кажется стоит рублей 300. Много времени не занимает, небольшое помещение. Мужу как любителю рыбалки особенно понравилось)",Опубликовано 23 января 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Soap_al,5,"Переехав сюда из другого региона, посетила этот музей первым. Причин тому несколько: ознакомиться с местной фауной, посмотреть каких рыб можно встретить в местных реках (сама я в своей жизни ловила только щук, карпов и карасей...), познакомить малыша с подводным миром, пробудить интерес к рыбалке. Музей состоит из двух небольших залов и перешейка. Все пространство заполнено аквариумами, рыбы подписаны и даже можно что-то почитать. Музей при институте, вам сказочно повезет, если наткнетесь на директора музея (про должность - это мои догадки). Он просто фанат! Оч здорово рассказывает. Детям понравилось настолько, что мы еще не раз заходили туда постоять у аквариумов :)",Опубликовано 25 декабря 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,TINA597,5,"В этом году обязательно схожу еще раз в этот музей. Очень много можно узнать о местных видах рыб и вживую увидеть даже тех, которые находятся в красной книге (ауха). Удивительный музей, в котором вживую можно посмотреть на существующие экземпляры рыб. Жаль, что финансирование данного музея очень не большое. Но рассказы работников очень интересны о рыбах амурских: можно увидеть и речных черепах и горбушу, и осетра и многих, многих других рыб. Советую.",
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,VIK237,4,"Маленький, темноватый, мы попали, когда там была экскурсия у школьников, было тесно. Посреди стоял открытый аквариум с карасями. Никто так и не понял, можно их трогать или нет, потому как кто-то запрещал, кто-то наоборот говорил - погладьте, в общем, все погладили рыбок)",Опубликовано 12 июля 2014 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Yasen64,5,Были в музее Рыбы Амура. Очень понравилось всем и маленьким и взрослым. Экскурсовод увлекательно рассказал и ответил на все вопросы. Маленький ребёнок 4 годика слушал и смотрел с удовольствием.,Опубликовано 27 марта 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,adamshaw87,2,"Кажется из русских отзывов, что самое лучшее - экскурсия, к сожалению, если вы русский язык был плохой, то вы пропустите всю информацию о всей рыба. Я никогда не был в другом месте, где рыбки выглядели очень напугали и отчаянными. Подвезли цистерны с были слишком маленькими. Вы могли бы видеть рыбу, которую вы не видите в другом месте, но с удобствами они удержаны, я не хотел бы снова.",
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,evgor,3,"Обширная коллекция рыб, которые водятся в бассейне реки Амур, представлена здесь на очень небольшом пространстве. На такой маленькой территории конечно невозможно разместить все виды рыб, а так же крупных особей. Музей явно нуждается в развитии и по площади и по качеству.",Опубликовано 23 декабря 2017 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,flytyerS,5,"В холле института ТИНРО находится огромный аквариум с различными представитялями амурской ихтиофауны. есть тут и распространенные повсеместно караси, щуки, сазаны, а есть и рыбы, живущие только в бассейне реки Амур - желтощек, ауха, верхогляд, плеть и т.д. Место будет интересно для посещения туристами любого возраста.",Опубликовано 30 октября 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,ilujandro,4,"Не ждите слишком многого: это не красочная выставка обитателей коралловых рифов. Большинство ""экспонатов"" привычнее видеть в ресторанном меню или на крючке рыболовной удочки =) Тем не менее, очень рекомендую всем любителям ихтиологии и просто интересующимся живой природой.",Опубликовано 20 ноября 2018 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,nazgull,5,"Очень интересное место.
Для посещения на 1 раз на 55 минут.
Музей расположен в 4-5 комнатах на 1 этаже жилого здания.
Рыб много...",Опубликовано 1 июля 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,panas2009,5,"Аквариум совершенно небольшой, но зато такой насыщенный и компактный! Ну есть что посмотреть, рыбы представлены в очень широком формате. Музей пользуется популярностью у местных жителей.",Опубликовано 23 апреля 2019 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,rittmmitr,5,"Очень понравилось что рыбы - живые. Познавательно. Дети были в восторге. Удивило наличие осетров. Единственное что после посещения музея дико захотелось есть. И конечно съесть что-то рыбное. Вышли оттуда с полными ртами слюны и бурчанием в желудке 😂 музей расположен в центре, на бульваре.",Опубликовано 30 декабря 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,ruslan201,5,"Маленький прикольный аквариум, в котором представлены обитатели реки Амур от огромных калуг до мелких сомиков, также много эндемиков которые встречаются только в Амуре. Интересно будет и взрослым и детям. Для детей небольшое развлечение, они могут половить рыбу руками или сачками в спец. бассейне, правда забрать домой трофей не получится, заставят отпустить)))",Опубликовано 18 апреля 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,tanyatr_65,5,"Несколько раз были здесь с ребенком. Ему, как и другим детям, очень понравилось наблюдать за водяными черепахами. Минут 30 от этого аквариума не отходил. Здесь работают настоящие фанаты своего дела. Есть система льготных билетов. Говорят, что сейчас у музея проблемы. Жалко, если закроются.",Опубликовано 31 августа 2014 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,vanuatu17,5,"Великая страна. Великая река. Идеальные рыбы.
Не загадить бы, не уничтожить. Сохранить.
Вот такая рыбоохрана.",Опубликовано 13 сентября 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,zhon68,4,"Не думал, что настолько разнообразен рыбный мир Амура)). Сам амуррариум совсем небольшой. Его просмотр может занять не больше часа, если ходить медленно и вчитываться в таблички на аквариумах, но я советую его всем, кому не безразлична тема рыб, рек, озёр))",Опубликовано 5 октября 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Виктория К,5,"Ни капли не пожалела затраченного времени! Увидела рыб о которых много слышала, но не представляла как они выглядят. Будет интересно и взрослым и детям. В дальнем зале установлена небольшая ёмкость где всем представлена возможность потрогать рыбок :) Огромная благодарность сотрудникам музея, особенно Евгению Владимировичу, который провел удивитеную лекцию, если хотите экскурсию, рассказал много интересных фактов и не только рассказал, но и показал, а что именно, приходите и узнаете сами!
СОВЕТУЮ ВСЕМ!
P.S. Всё таки появляется некая жалость к некоторым крупным рыбам, поскольку думается что им мало пространства.",Опубликовано 9 сентября 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Дмитрий П,4,"Музей очень маленький и, пожалуй, стоимость великовата для него. Однако он оказался достаточно интересным. Надо отдать должное экскурсоводу: очень подробно, интересно и познавательно рассказывала.",Опубликовано 4 января 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Евгений Е,5,"такие музеи нравятся, муррариум совсем небольшой, представлены все виды рыб, вход не дорогой, везде таблички на которых все подробно расписанно",Опубликовано 30 октября 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Екатерина Т,5,"Посетить это место стоит!!!!ходили семьей - двое взрослых и 2 детей (6лет и 1год).экскурсовод подробно и увлекательно рассказывала о рыбах(человек-энтузиаст!),говорила и тех вещах которые интересны и детям и взрослым.пару рыбок удалось потрогать.экскурсия длилась час,но впечатления останутся надолго.",
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Мирослав К,5,"Директор сам провёл экскурсию и всё рассказал. Позже выложу фото. Диковинные виды Амура. Немного дорого, но советую всем.",Опубликовано 1 февраля 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Натали Ш,4,"зайдя внутрь, оценив небольшие габариты помещения, мы подумали, что побудем недолго, но подошел работник и провел нам наинтереснейшую экскурсию, мы были в восторге от рыб, обитающих в Амуре, побольше бы таких замечательных работников -энтуазистов, спасибо большое! Мы так много узнали о рыбах, об их повадках, нам даже продемонстрировали как кормят форель и это было впечатляюще!!",Опубликовано 15 мая 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Наталья К,5,Спасибо большое работникам амурариума за интересную беседу о рыбах Амура. Время прошло не заметно. Рыбы впечатлили!,
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Наталья С.,5,"В Хабаровске нет океанариума, зато есть замечательный музей ""Рыбы Амура"". Только здесь вы увидите всех обитателей нашей прекрасной реки.",Опубликовано 27 августа 2017 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Павел Б,4,"На Амурском бульваре, недалеко от вокзала. Понравилось разнообразие представленных рыб, оказывается в Амуре рыба есть. Именно так утверждал местный экскурсовод. Билет входной 260 руб. для взрослого, за фотосъемку еще 160 руб. Музей небольшой, минут 20 вполне хватит все рассмотреть.",
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Руслан В,5,"Посетил музее будучи в командировке. Заведующий музеем Евгений Владимирович провел индивидуальную интересную лекцию о представленных в амурариуме рыбах. Узнал много интересного о поведении рыб, сезонных миграциях, размножении рыб в естественных и искусственных условиях, способах лова. Оценка отлично за индивидуальный подход к посетителям",Опубликовано 19 сентября 2016 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Стэнли,5,"Представлены все рыбки нашего края. Детям интересно. Взрослым познавательно. Из минусов - Тесновато,конечно.",Опубликовано 20 мая 2015 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Татьяна,5,"Очень интересный музей, много разных видов рыб, с подробным описанием. Интересно, как взрослым так и детям",Опубликовано 9 января 2020 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Татьяна,5,"удивительный музей - на небольшом пространстве собрана коллекция рыб Амура, очень доброжелательный персонал,",Опубликовано 22 апреля 2017 г.
Дальневосточный округ,Хабаровский край,Хабаровск,Развлечения в Хабаровске,Рыбы Амура,Эталия Л,5,"В этом музее встречаются такие рыбы, о которых мы и знать не знали)))) Атмосфера музея - умиротворяющая, а экскурсовод рассказывает с таким упоением, чо понимаешь, что она - специалист своего дела, обожающий свою работу!",Опубликовано 30 марта 2023 г.
